jgene,su_cd8_VDJ_1_1,su_cd8_VDJ_1_2,su_cd8_VDJ_10_1,su_cd8_VDJ_10_2,su_cd8_VDJ_100_1,su_cd8_VDJ_100_2,su_cd8_VDJ_101_1,su_cd8_VDJ_101_2,su_cd8_VDJ_102_1,su_cd8_VDJ_102_2,su_cd8_VDJ_103_1,su_cd8_VDJ_103_2,su_cd8_VDJ_104_1,su_cd8_VDJ_104_2,su_cd8_VDJ_105_1,su_cd8_VDJ_105_2,su_cd8_VDJ_1053BW,su_cd8_VDJ_106_1,su_cd8_VDJ_106_2,su_cd8_VDJ_107_1,su_cd8_VDJ_107_2,su_cd8_VDJ_108_1,su_cd8_VDJ_108_2,su_cd8_VDJ_109_1,su_cd8_VDJ_109_2,su_cd8_VDJ_11_1,su_cd8_VDJ_11_2,su_cd8_VDJ_110_1,su_cd8_VDJ_110_2,su_cd8_VDJ_111_1,su_cd8_VDJ_111_2,su_cd8_VDJ_112_1,su_cd8_VDJ_112_2,su_cd8_VDJ_113_1,su_cd8_VDJ_113_2,su_cd8_VDJ_114_1,su_cd8_VDJ_114_2,su_cd8_VDJ_115_1,su_cd8_VDJ_115_2,su_cd8_VDJ_116_1,su_cd8_VDJ_116_2,su_cd8_VDJ_117_1,su_cd8_VDJ_117_2,su_cd8_VDJ_119_1,su_cd8_VDJ_119_2,su_cd8_VDJ_1193BW,su_cd8_VDJ_12_1,su_cd8_VDJ_12_2,su_cd8_VDJ_120_1,su_cd8_VDJ_120_2,su_cd8_VDJ_121_1,su_cd8_VDJ_121_2,su_cd8_VDJ_122_1,su_cd8_VDJ_122_2,su_cd8_VDJ_123_1,su_cd8_VDJ_123_2,su_cd8_VDJ_124_1,su_cd8_VDJ_124_2,su_cd8_VDJ_125_1,su_cd8_VDJ_125_2,su_cd8_VDJ_126_1,su_cd8_VDJ_126_2,su_cd8_VDJ_127_1,su_cd8_VDJ_127_2,su_cd8_VDJ_128_1,su_cd8_VDJ_128_2,su_cd8_VDJ_13_1,su_cd8_VDJ_13_2,su_cd8_VDJ_130_1,su_cd8_VDJ_130_2,su_cd8_VDJ_131_1,su_cd8_VDJ_131_2,su_cd8_VDJ_132_1,su_cd8_VDJ_132_2,su_cd8_VDJ_133_1,su_cd8_VDJ_133_2,su_cd8_VDJ_134_1,su_cd8_VDJ_134_2,su_cd8_VDJ_135_1,su_cd8_VDJ_135_2,su_cd8_VDJ_136_1,su_cd8_VDJ_136_2,su_cd8_VDJ_137_1,su_cd8_VDJ_137_2,su_cd8_VDJ_14_1,su_cd8_VDJ_141_1,su_cd8_VDJ_141_2,su_cd8_VDJ_142_1,su_cd8_VDJ_142_2,su_cd8_VDJ_144_1,su_cd8_VDJ_144_2,su_cd8_VDJ_147_1,su_cd8_VDJ_147_2,su_cd8_VDJ_15_1,su_cd8_VDJ_15_2,su_cd8_VDJ_16_1,su_cd8_VDJ_16_2,su_cd8_VDJ_17_1,su_cd8_VDJ_17_2,su_cd8_VDJ_18_1,su_cd8_VDJ_18_2,su_cd8_VDJ_19_1,su_cd8_VDJ_19_2,su_cd8_VDJ_2_1,su_cd8_VDJ_2_2,su_cd8_VDJ_20_1,su_cd8_VDJ_20_2,su_cd8_VDJ_22_1,su_cd8_VDJ_22_2,su_cd8_VDJ_23_1,su_cd8_VDJ_23_2,su_cd8_VDJ_24_1,su_cd8_VDJ_24_2,su_cd8_VDJ_25_1,su_cd8_VDJ_25_2,su_cd8_VDJ_26_1,su_cd8_VDJ_26_2,su_cd8_VDJ_27_1,su_cd8_VDJ_27_2,su_cd8_VDJ_2773BW,su_cd8_VDJ_28_1,su_cd8_VDJ_28_2,su_cd8_VDJ_29_1,su_cd8_VDJ_29_2,su_cd8_VDJ_2982BW,su_cd8_VDJ_3_1,su_cd8_VDJ_3_2,su_cd8_VDJ_30_1,su_cd8_VDJ_30_2,su_cd8_VDJ_31_1,su_cd8_VDJ_31_2,su_cd8_VDJ_3126BW,su_cd8_VDJ_32_1,su_cd8_VDJ_32_2,su_cd8_VDJ_3283BW,su_cd8_VDJ_33_1,su_cd8_VDJ_33_2,su_cd8_VDJ_34_1,su_cd8_VDJ_34_2,su_cd8_VDJ_35_1,su_cd8_VDJ_35_2,su_cd8_VDJ_3577BW,su_cd8_VDJ_36_1,su_cd8_VDJ_36_2,su_cd8_VDJ_39_1,su_cd8_VDJ_39_2,su_cd8_VDJ_4_1,su_cd8_VDJ_4_2,su_cd8_VDJ_40_1,su_cd8_VDJ_40_2,su_cd8_VDJ_41_1,su_cd8_VDJ_41_2,su_cd8_VDJ_42_1,su_cd8_VDJ_42_2,su_cd8_VDJ_43_1,su_cd8_VDJ_43_2,su_cd8_VDJ_44_1,su_cd8_VDJ_44_2,su_cd8_VDJ_45_1,su_cd8_VDJ_45_2,su_cd8_VDJ_47_1,su_cd8_VDJ_47_2,su_cd8_VDJ_48_1,su_cd8_VDJ_49_1,su_cd8_VDJ_49_2,su_cd8_VDJ_5_1,su_cd8_VDJ_5_2,su_cd8_VDJ_50_1,su_cd8_VDJ_50_2,su_cd8_VDJ_5046BW,su_cd8_VDJ_51_1,su_cd8_VDJ_51_2,su_cd8_VDJ_52_1,su_cd8_VDJ_52_2,su_cd8_VDJ_53_1,su_cd8_VDJ_53_2,su_cd8_VDJ_55_1,su_cd8_VDJ_56_1,su_cd8_VDJ_56_2,su_cd8_VDJ_57_1,su_cd8_VDJ_57_2,su_cd8_VDJ_58_1,su_cd8_VDJ_58_2,su_cd8_VDJ_59_1,su_cd8_VDJ_59_2,su_cd8_VDJ_6_1,su_cd8_VDJ_6_2,su_cd8_VDJ_60_1,su_cd8_VDJ_60_2,su_cd8_VDJ_61_1,su_cd8_VDJ_61_2,su_cd8_VDJ_6130BW,su_cd8_VDJ_62_1,su_cd8_VDJ_62_2,su_cd8_VDJ_63_1,su_cd8_VDJ_63_2,su_cd8_VDJ_66_1,su_cd8_VDJ_66_2,su_cd8_VDJ_67_1,su_cd8_VDJ_67_2,su_cd8_VDJ_68_1,su_cd8_VDJ_68_2,su_cd8_VDJ_69_1,su_cd8_VDJ_69_2,su_cd8_VDJ_7_1,su_cd8_VDJ_7_2,su_cd8_VDJ_70_1,su_cd8_VDJ_70_2,su_cd8_VDJ_71_1,su_cd8_VDJ_71_2,su_cd8_VDJ_72_1,su_cd8_VDJ_72_2,su_cd8_VDJ_73_1,su_cd8_VDJ_73_2,su_cd8_VDJ_74_1,su_cd8_VDJ_74_2,su_cd8_VDJ_75_1,su_cd8_VDJ_75_2,su_cd8_VDJ_7541BW,su_cd8_VDJ_76_1,su_cd8_VDJ_76_2,su_cd8_VDJ_77_1,su_cd8_VDJ_77_2,su_cd8_VDJ_78_1,su_cd8_VDJ_78_2,su_cd8_VDJ_79_1,su_cd8_VDJ_79_2,su_cd8_VDJ_8_1,su_cd8_VDJ_80_1,su_cd8_VDJ_80_2,su_cd8_VDJ_81_1,su_cd8_VDJ_81_2,su_cd8_VDJ_82_1,su_cd8_VDJ_82_2,su_cd8_VDJ_83_1,su_cd8_VDJ_83_2,su_cd8_VDJ_86_1,su_cd8_VDJ_86_2,su_cd8_VDJ_87_1,su_cd8_VDJ_87_2,su_cd8_VDJ_88_1,su_cd8_VDJ_88_2,su_cd8_VDJ_9_1,su_cd8_VDJ_9_2,su_cd8_VDJ_90_1,su_cd8_VDJ_90_2,su_cd8_VDJ_91_1,su_cd8_VDJ_91_2,su_cd8_VDJ_92_1,su_cd8_VDJ_92_2,su_cd8_VDJ_93_1,su_cd8_VDJ_93_2,su_cd8_VDJ_94_1,su_cd8_VDJ_94_2,su_cd8_VDJ_96_1,su_cd8_VDJ_96_2,su_cd8_VDJ_97_1,su_cd8_VDJ_97_2,su_cd8_VDJ_98_1,su_cd8_VDJ_98_2,su_cd8_VDJ_BP0219101,su_cd8_VDJ_BP0319250,su_cd8_VDJ_BP05191345,su_cd8_VDJ_BP08191115,su_cd8_VDJ_CL2,su_cd8_VDJ_Mix_donor1
TRBJ1-1,0.117216117216117,0.147058823529412,0.13860103626943,0.141592920353982,0.087719298245614,0.0511363636363636,0.117834394904459,0.166666666666667,0.158823529411765,0.148648648648649,0.186274509803922,0.0852713178294574,0.191135734072022,0.171091445427729,0.140845070422535,0.103030303030303,0.101694915254237,0.108108108108108,0.0932203389830508,0.171052631578947,0.0882352941176471,0.0967741935483871,0.126436781609195,0.127659574468085,0.19047619047619,0.0327868852459016,0.104166666666667,0.114754098360656,0.0977011494252874,0.0732984293193717,0.0599250936329588,0.163636363636364,0.11969111969112,0.174358974358974,0.12807881773399,0.0991735537190083,0.12,0.126582278481013,0.133620689655172,0.131652661064426,0.0843373493975904,0.0838709677419355,0.115254237288136,0.130612244897959,0.118840579710145,0.0995884773662551,0.0851063829787234,0.0660377358490566,0.0533980582524272,0.0708446866485014,0.0289855072463768,0.0694444444444444,0.0716981132075472,0.0517241379310345,0.130293159609121,0.11787072243346,0.226744186046512,0.214953271028037,0.0512820512820513,0.104815864022663,0.131178707224335,0.113871635610766,0.181818181818182,0.072538860103627,0.122549019607843,0.0767195767195767,0.146666666666667,0.0625,0.0909090909090909,0.0824742268041237,0.237864077669903,0.188053097345133,0.180555555555556,0.153225806451613,0.0384615384615385,0.0649350649350649,0.116666666666667,0.163398692810458,0,0.0571428571428571,0.2,0.165137614678899,0.109195402298851,0.0904977375565611,0.0598006644518272,0.101010101010101,0.136212624584718,0.0967741935483871,0.0857142857142857,0.115789473684211,0.0963855421686747,0.241071428571429,0.226495726495726,0.0234375,0.142857142857143,0.0812603648424544,0.0863874345549738,0.0304761904761905,0.0341880341880342,0.121212121212121,0.0487804878048781,0.0769230769230769,0.053030303030303,0.0990206746463547,0.0822550831792976,0.0804597701149425,0.0825688073394495,0.185185185185185,0.174089068825911,0.122047244094488,0.17629179331307,0.179337231968811,0.131034482758621,0.153719008264463,0.136363636363636,0.0578512396694215,0.121739130434783,0.0914454277286136,0.0924657534246575,0.111111111111111,0.108433734939759,0.112781954887218,0.244047619047619,0.148837209302326,0.0710172744721689,0.0793650793650794,0.12,0.127659574468085,0.177884615384615,0.0786026200873362,0.0975609756097561,0.0901856763925729,0.0666666666666667,0.0458015267175573,0.127272727272727,0.032258064516129,0.0295983086680761,0.112359550561798,0.110119047619048,0.0103626943005181,0.176470588235294,0.0407239819004525,0.0854700854700855,0.107692307692308,0.0758293838862559,0.0949612403100775,0.0885416666666667,0.0610432852386238,0.121019108280255,0.12035010940919,0.0915492957746479,0.11864406779661,0.192771084337349,0.130434782608696,0.216216216216216,0.239583333333333,0.303030303030303,0.16504854368932,0.124555160142349,0.108333333333333,0.176470588235294,0.0357142857142857,0.115044247787611,0.237410071942446,0.251461988304094,0.0754716981132075,0.0683760683760684,0.198830409356725,0.205882352941176,0.133843212237094,0.225,0.194805194805195,0.104651162790698,0.094488188976378,0.125,0.169312169312169,0.04,0.201298701298701,0.158536585365854,0.195348837209302,0.146616541353383,0.030791788856305,0.0439739413680782,0.150793650793651,0.153846153846154,0.10958904109589,0.0901639344262295,0.11969111969112,0.131578947368421,0.0763358778625954,0.0701030927835052,0.0656836461126005,0.0963855421686747,0.0948905109489051,0.179487179487179,0.251072961373391,0.116402116402116,0.0451713395638629,0.11734693877551,0.114695340501792,0.105263157894737,0.148148148148148,0.205661948376353,0.156190476190476,0.133928571428571,0.132075471698113,0.306306306306306,0.1625,0.0625,0.0763888888888889,0.119205298013245,0.14030612244898,0.114754098360656,0.0975609756097561,0.110294117647059,0.0535714285714286,0.09375,0.0571428571428571,0.181347150259067,0.135371179039301,0.141538461538462,0.156989247311828,0.2,0.102678571428571,0.14,0.09375,0.075,0.0655737704918033,0.101449275362319,0.0392156862745098,0.162162162162162,0.0653061224489796,0.0453449107573565,0.112,0.108108108108108,0.157894736842105,0.0618556701030928,0.0603448275862069,0.0581395348837209,0.0675675675675676,0.126760563380282,0.120689655172414,0.269230769230769,0.230769230769231,0.1,0.094017094017094,0.101694915254237,0.142857142857143,0.274038461538462,0.25,0.182648401826484,0.25,0.0948275862068965,0.0930232558139535,0.04,0.0609756097560976,0.128205128205128,0.155172413793103,0.211538461538462,0.162162162162162,0.164473684210526,0.0853080568720379,0.131578947368421,0.165876777251185,0.0686695278969957,0.163588390501319
TRBJ1-2,0.0769230769230769,0.0882352941176471,0.0880829015544042,0.079646017699115,0.0818713450292398,0.0397727272727273,0.0605095541401274,0.0416666666666667,0.0647058823529412,0.0405405405405405,0.0490196078431373,0.0775193798449612,0.0803324099722992,0.0353982300884956,0.0563380281690141,0.0606060606060606,0.101694915254237,0.0945945945945946,0.0847457627118644,0.0921052631578947,0.0882352941176471,0.161290322580645,0.132183908045977,0.212765957446809,0.119047619047619,0.163934426229508,0.1875,0.0204918032786885,0.0402298850574713,0.0445026178010471,0.0599250936329588,0.140909090909091,0.0772200772200772,0.0871794871794872,0.0640394088669951,0.0743801652892562,0.113333333333333,0.069620253164557,0.103448275862069,0.0756302521008403,0.0542168674698795,0.0451612903225806,0.0406779661016949,0.0408163265306122,0.0202898550724638,0.0790123456790123,0.0425531914893617,0.0283018867924528,0.0558252427184466,0.0517711171662125,0.0144927536231884,0.0694444444444444,0.0679245283018868,0.0935960591133005,0.0390879478827362,0.0494296577946768,0.0872093023255814,0.059190031152648,0.0299145299145299,0.0453257790368272,0.091254752851711,0.0766045548654244,0.206611570247934,0.202072538860104,0.142156862745098,0.137566137566138,0.133333333333333,0.0625,0.0454545454545455,0.0515463917525773,0.0728155339805825,0.0685840707964602,0.0694444444444444,0.092741935483871,0.230769230769231,0.116883116883117,0.1,0.130718954248366,0.0816326530612245,0.0571428571428571,0.048,0.0642201834862385,0.0689655172413793,0.122171945701357,0.0697674418604651,0.121212121212121,0.0780730897009967,0.032258064516129,0.142857142857143,0.126315789473684,0.104417670682731,0.0535714285714286,0.0256410256410256,0.0703125,0.0535714285714286,0.112769485903814,0.0916230366492147,0.0590476190476191,0.0598290598290598,0.0606060606060606,0.146341463414634,0.0659340659340659,0.0416666666666667,0.0903155603917301,0.0868761552680222,0.0804597701149425,0.036697247706422,0.0555555555555556,0.0850202429149798,0.110236220472441,0.0942249240121581,0.0779727095516569,0.0896551724137931,0.031404958677686,0.0321969696969697,0.148760330578512,0.121739130434783,0.079646017699115,0.0342465753424658,0.0579710144927536,0.0481927710843374,0.0601503759398496,0.107142857142857,0.0790697674418605,0.0383877159309021,0.0952380952380952,0.08,0.106382978723404,0.0528846153846154,0.0829694323144105,0.0731707317073171,0.257294429708223,0.0133333333333333,0.0305343511450382,0.1,0.0967741935483871,0.198731501057082,0.050561797752809,0.0267857142857143,0.196891191709845,0.102941176470588,0.0180995475113122,0.102564102564103,0.0615384615384615,0.0663507109004739,0.0736434108527132,0.0703125,0.0677025527192009,0.0127388535031847,0.0131291028446389,0.073943661971831,0.0169491525423729,0.108433734939759,0.0782608695652174,0.027027027027027,0.0243055555555556,0,0.0679611650485437,0.0640569395017794,0.0666666666666667,0.294117647058824,0.0714285714285714,0.0442477876106195,0.0323741007194245,0.128654970760234,0.264150943396226,0.179487179487179,0.128654970760234,0.0558823529411765,0.0592734225621415,0.145,0.125541125541126,0.063953488372093,0.0354330708661417,0.0454545454545455,0.0634920634920635,0.133333333333333,0.123376623376623,0.0609756097560976,0.116279069767442,0.075187969924812,0.0351906158357771,0.0325732899022801,0.0846560846560847,0.108262108262108,0.116438356164384,0.0688524590163934,0.1003861003861,0.0914786967418546,0.0229007633587786,0.0680412371134021,0.0603217158176944,0.0331325301204819,0.0559610705596107,0.0352564102564103,0.0429184549356223,0.121693121693122,0.193146417445483,0.0510204081632653,0.118279569892473,0.105263157894737,0.160493827160494,0.0716069941715237,0.0685714285714286,0.120535714285714,0.0754716981132075,0.171171171171171,0.0833333333333333,0.0217391304347826,0.0972222222222222,0.185430463576159,0.113520408163265,0.114754098360656,0.0853658536585366,0.0955882352941176,0.160714285714286,0.0677083333333333,0.0857142857142857,0.0647668393782384,0.0873362445414847,0.126153846153846,0.113978494623656,0.0537634408602151,0.0892857142857143,0.08,0.125,0.1,0.163934426229508,0.0434782608695652,0.0588235294117647,0.0855855855855856,0.0653061224489796,0.0381090207428847,0.152,0.0904365904365904,0.12280701754386,0.0824742268041237,0.0431034482758621,0.174418604651163,0.182432432432432,0.0985915492957747,0.0948275862068965,0.184615384615385,0.144230769230769,0.08,0.0512820512820513,0.0395480225988701,0.0357142857142857,0.139423076923077,0.142857142857143,0.200913242009132,0.0904255319148936,0.0948275862068965,0.116279069767442,0.08,0.0975609756097561,0.0384615384615385,0.0862068965517241,0.0576923076923077,0.0810810810810811,0.0789473684210526,0.052132701421801,0.0855263157894737,0.0900473933649289,0.0600858369098712,0.0976253298153034
TRBJ1-3,0.0256410256410256,0.0367647058823529,0.0077720207253886,0.00294985250737463,0.00584795321637427,0.00568181818181818,0.00636942675159236,0.0138888888888889,0.00588235294117647,0.027027027027027,0,0.0542635658914729,0.0277008310249307,0.023598820058997,0.028169014084507,0.0363636363636364,0.0169491525423729,0.0405405405405405,0.0593220338983051,0.0526315789473684,0.0294117647058824,0,0.00574712643678161,0.0425531914893617,0.0476190476190476,0,0,0.0327868852459016,0.0172413793103448,0.00523560209424084,0.0112359550561798,0.0318181818181818,0.0154440154440154,0.0615384615384615,0.0147783251231527,0.0330578512396694,0.0266666666666667,0.0189873417721519,0.0172413793103448,0.00840336134453781,0.0180722891566265,0.00645161290322581,0.0101694915254237,0.0204081632653061,0.0115942028985507,0.0181069958847737,0.0127659574468085,0.00943396226415094,0.00970873786407767,0.0108991825613079,0,0,0.00754716981132075,0.0197044334975369,0.0130293159609121,0.00760456273764259,0.0988372093023256,0.168224299065421,0.00854700854700855,0.0198300283286119,0.0456273764258555,0.0455486542443064,0.0413223140495868,0.0621761658031088,0.0294117647058824,0.0132275132275132,0.0533333333333333,0,0.0454545454545455,0,0.00970873786407767,0.0132743362831858,0,0.0241935483870968,0.115384615384615,0.220779220779221,0.00833333333333333,0.0130718954248366,0.0816326530612245,0.0457142857142857,0.024,0.018348623853211,0.00574712643678161,0.0180995475113122,0.026578073089701,0.0303030303030303,0.0149501661129568,0.032258064516129,0,0.0210526315789474,0.0200803212851406,0,0.00854700854700855,0.0078125,0.00595238095238095,0.0199004975124378,0.0183246073298429,0.0114285714285714,0.00284900284900285,0,0,0.010989010989011,0.00378787878787879,0.00979325353645267,0.0184842883548983,0.0114942528735632,0.018348623853211,0.037037037037037,0.0364372469635627,0.0196850393700787,0.0151975683890578,0.0214424951267057,0.00689655172413793,0.00330578512396694,0.00378787878787879,0.0661157024793388,0.0260869565217391,0.0147492625368732,0.00342465753424658,0.00966183574879227,0.0180722891566265,0.0300751879699248,0.00595238095238095,0.00930232558139535,0.00575815738963532,0,0.03,0.0212765957446809,0.0192307692307692,0.0131004366812227,0.024390243902439,0.0450928381962865,0,0,0.00909090909090909,0,0.00845665961945032,0.0449438202247191,0.0625,0.0207253886010363,0.0147058823529412,0,0.0170940170940171,0.0384615384615385,0.018957345971564,0.00581395348837209,0.0221354166666667,0.0266370699223085,0.00636942675159236,0.0087527352297593,0.0387323943661972,0.0169491525423729,0.0120481927710843,0.0260869565217391,0.00675675675675676,0,0.121212121212121,0,0.0142348754448399,0.00416666666666667,0.0588235294117647,0.0357142857142857,0,0.00719424460431655,0.0233918128654971,0.0188679245283019,0.0256410256410256,0.0116959064327485,0.00588235294117647,0.0286806883365201,0.01,0.0216450216450216,0.0174418604651163,0.0275590551181102,0,0.00529100529100529,0,0.025974025974026,0.0121951219512195,0.0186046511627907,0.018796992481203,0.00586510263929619,0.00325732899022801,0.0132275132275132,0.0056980056980057,0.00684931506849315,0.00819672131147541,0.00386100386100386,0.006265664160401,0,0.0185567010309278,0.00938337801608579,0.00903614457831325,0.0097323600973236,0.0256410256410256,0.01931330472103,0.0158730158730159,0.014018691588785,0.0255102040816327,0.010752688172043,0.0263157894736842,0.0123456790123457,0.0233139050791007,0.0314285714285714,0.00446428571428571,0,0.036036036036036,0.0263888888888889,0.0298913043478261,0.0208333333333333,0.122516556291391,0.163265306122449,0,0.0487804878048781,0.0294117647058824,0.0357142857142857,0.0416666666666667,0.019047619047619,0,0.00873362445414847,0.0153846153846154,0.0150537634408602,0.0172043010752688,0.0357142857142857,0.00666666666666667,0.03125,0,0,0.0144927536231884,0.0196078431372549,0.027027027027027,0.00816326530612245,0.00723589001447178,0.024,0.0228690228690229,0.0175438596491228,0,0,0.0930232558139535,0.135135135135135,0.0211267605633803,0.0172413793103448,0.0115384615384615,0.00961538461538462,0.01,0.0170940170940171,0.0112994350282486,0,0.00480769230769231,0,0.0136986301369863,0.0106382978723404,0.0172413793103448,0.0232558139534884,0,0,0.0256410256410256,0.0172413793103448,0,0.0540540540540541,0.0789473684210526,0.023696682464455,0.0164473684210526,0.004739336492891,0.01931330472103,0.0131926121372032
TRBJ1-4,0.0256410256410256,0.0147058823529412,0.0233160621761658,0.0117994100294985,0.0116959064327485,0.0170454545454545,0.0159235668789809,0.0416666666666667,0.00588235294117647,0.0135135135135135,0.0196078431372549,0.0387596899224806,0.0277008310249307,0.0442477876106195,0.0563380281690141,0.0242424242424242,0.0423728813559322,0.0337837837837838,0.0254237288135593,0.0131578947368421,0.0294117647058824,0.032258064516129,0.0229885057471264,0,0.0476190476190476,0,0,0.0245901639344262,0.0172413793103448,0.0130890052356021,0.0149812734082397,0.0181818181818182,0.0347490347490347,0.0256410256410256,0.0197044334975369,0.0247933884297521,0.0133333333333333,0.0949367088607595,0.0474137931034483,0.0420168067226891,0.0481927710843374,0.0193548387096774,0.00338983050847458,0.0244897959183673,0.00579710144927536,0.0156378600823045,0.0127659574468085,0.00943396226415094,0.00728155339805825,0.00817438692098093,0.0434782608695652,0.0138888888888889,0.030188679245283,0.0467980295566502,0.0228013029315961,0.00380228136882129,0.00581395348837209,0.00623052959501558,0.0213675213675214,0.0254957507082153,0.17680608365019,0.19047619047619,0.0330578512396694,0.00518134715025907,0.0245098039215686,0.0158730158730159,0.0133333333333333,0.1875,0.0227272727272727,0,0.0194174757281553,0.0243362831858407,0.0555555555555556,0.0161290322580645,0,0,0.00833333333333333,0.0261437908496732,0.0714285714285714,0.0171428571428571,0.04,0.018348623853211,0.0114942528735632,0.00452488687782805,0.0232558139534884,0.0151515151515152,0.0215946843853821,0,0.0571428571428571,0.0105263157894737,0.0200803212851406,0.0625,0.0213675213675214,0.3359375,0.113095238095238,0.0132669983416252,0.0340314136125654,0.0323809523809524,0.0313390313390313,0.0303030303030303,0,0.032967032967033,0.0265151515151515,0.0402611534276387,0.0231053604436229,0.0229885057471264,0.00917431192660551,0,0.00809716599190283,0.0551181102362205,0.0395136778115502,0.171539961013645,0.0137931034482759,0.00826446280991735,0.00946969696969697,0.0165289256198347,0.0173913043478261,0.0530973451327434,0.0205479452054795,0.0241545893719807,0,0.0150375939849624,0.19047619047619,0.223255813953488,0.0191938579654511,0.0158730158730159,0.04,0,0.0144230769230769,0.0349344978165939,0.0195121951219512,0.00530503978779841,0,0.00763358778625954,0.0545454545454545,0.0161290322580645,0.00634249471458774,0.050561797752809,0.0238095238095238,0.0155440414507772,0.0147058823529412,0.0497737556561086,0.0427350427350427,0.00769230769230769,0.037914691943128,0.0484496124031008,0.015625,0.0133185349611543,0.0191082802547771,0.0109409190371991,0.0211267605633803,0.0169491525423729,0.0421686746987952,0.00869565217391304,0.216216216216216,0.180555555555556,0.0303030303030303,0.00970873786407767,0.0391459074733096,0.025,0,0,0,0.0143884892086331,0.0116959064327485,0.0566037735849057,0,0.0116959064327485,0.00294117647058824,0.0133843212237094,0.01,0.012987012987013,0.0232558139534884,0.0078740157480315,0.0454545454545455,0.00529100529100529,0.04,0.0324675324675325,0.0426829268292683,0.0418604651162791,0.0451127819548872,0.00146627565982405,0.00814332247557003,0.0291005291005291,0.0113960113960114,0.00684931506849315,0.0213114754098361,0.0154440154440154,0.025062656641604,0.0229007633587786,0.0309278350515464,0.0120643431635389,0.0602409638554217,0.0535279805352798,0.0512820512820513,0.036480686695279,0.0264550264550265,0.0280373831775701,0.0306122448979592,0.028673835125448,0.0263157894736842,0.0123456790123457,0.00582847626977519,0.00666666666666667,0.0267857142857143,0,0,0.00833333333333333,0.222826086956522,0.0833333333333333,0.00662251655629139,0.0204081632653061,0.0163934426229508,0.0121951219512195,0,0,0.0364583333333333,0.0666666666666667,0.0233160621761658,0.0131004366812227,0.0215384615384615,0.0150537634408602,0.021505376344086,0.0491071428571429,0.06,0.046875,0.05,0.0491803278688525,0.0144927536231884,0.00980392156862745,0.018018018018018,0.00408163265306122,0.00868306801736614,0.032,0.0114345114345114,0.0175438596491228,0.0618556701030928,0.0818965517241379,0.0116279069767442,0.00675675675675676,0.0352112676056338,0.0431034482758621,0.00384615384615385,0.0224358974358974,0.03,0.00854700854700855,0.0169491525423729,0.0178571428571429,0.00480769230769231,0.00595238095238095,0.0091324200913242,0.00265957446808511,0.0172413793103448,0.0348837209302326,0,0.024390243902439,0.0256410256410256,0.0258620689655172,0.0384615384615385,0.027027027027027,0.0131578947368421,0.014218009478673,0.0296052631578947,0.018957345971564,0.0407725321888412,0.0343007915567282
