vgene,su_cd8_VDJ_1_1,su_cd8_VDJ_1_2,su_cd8_VDJ_10_1,su_cd8_VDJ_10_2,su_cd8_VDJ_100_1,su_cd8_VDJ_100_2,su_cd8_VDJ_101_1,su_cd8_VDJ_101_2,su_cd8_VDJ_102_1,su_cd8_VDJ_102_2,su_cd8_VDJ_103_1,su_cd8_VDJ_103_2,su_cd8_VDJ_104_1,su_cd8_VDJ_104_2,su_cd8_VDJ_105_1,su_cd8_VDJ_105_2,su_cd8_VDJ_1053BW,su_cd8_VDJ_106_1,su_cd8_VDJ_106_2,su_cd8_VDJ_107_1,su_cd8_VDJ_107_2,su_cd8_VDJ_108_1,su_cd8_VDJ_108_2,su_cd8_VDJ_109_1,su_cd8_VDJ_109_2,su_cd8_VDJ_11_1,su_cd8_VDJ_11_2,su_cd8_VDJ_110_1,su_cd8_VDJ_110_2,su_cd8_VDJ_111_1,su_cd8_VDJ_111_2,su_cd8_VDJ_112_1,su_cd8_VDJ_112_2,su_cd8_VDJ_113_1,su_cd8_VDJ_113_2,su_cd8_VDJ_114_1,su_cd8_VDJ_114_2,su_cd8_VDJ_115_1,su_cd8_VDJ_115_2,su_cd8_VDJ_116_1,su_cd8_VDJ_116_2,su_cd8_VDJ_117_1,su_cd8_VDJ_117_2,su_cd8_VDJ_119_1,su_cd8_VDJ_119_2,su_cd8_VDJ_1193BW,su_cd8_VDJ_12_1,su_cd8_VDJ_12_2,su_cd8_VDJ_120_1,su_cd8_VDJ_120_2,su_cd8_VDJ_121_1,su_cd8_VDJ_121_2,su_cd8_VDJ_122_1,su_cd8_VDJ_122_2,su_cd8_VDJ_123_1,su_cd8_VDJ_123_2,su_cd8_VDJ_124_1,su_cd8_VDJ_124_2,su_cd8_VDJ_125_1,su_cd8_VDJ_125_2,su_cd8_VDJ_126_1,su_cd8_VDJ_126_2,su_cd8_VDJ_127_1,su_cd8_VDJ_127_2,su_cd8_VDJ_128_1,su_cd8_VDJ_128_2,su_cd8_VDJ_13_1,su_cd8_VDJ_13_2,su_cd8_VDJ_130_1,su_cd8_VDJ_130_2,su_cd8_VDJ_131_1,su_cd8_VDJ_131_2,su_cd8_VDJ_132_1,su_cd8_VDJ_132_2,su_cd8_VDJ_133_1,su_cd8_VDJ_133_2,su_cd8_VDJ_134_1,su_cd8_VDJ_134_2,su_cd8_VDJ_135_1,su_cd8_VDJ_135_2,su_cd8_VDJ_136_1,su_cd8_VDJ_136_2,su_cd8_VDJ_137_1,su_cd8_VDJ_137_2,su_cd8_VDJ_14_1,su_cd8_VDJ_141_1,su_cd8_VDJ_141_2,su_cd8_VDJ_142_1,su_cd8_VDJ_142_2,su_cd8_VDJ_144_1,su_cd8_VDJ_144_2,su_cd8_VDJ_147_1,su_cd8_VDJ_147_2,su_cd8_VDJ_15_1,su_cd8_VDJ_15_2,su_cd8_VDJ_16_1,su_cd8_VDJ_16_2,su_cd8_VDJ_17_1,su_cd8_VDJ_17_2,su_cd8_VDJ_18_1,su_cd8_VDJ_18_2,su_cd8_VDJ_19_1,su_cd8_VDJ_19_2,su_cd8_VDJ_2_1,su_cd8_VDJ_2_2,su_cd8_VDJ_20_1,su_cd8_VDJ_20_2,su_cd8_VDJ_22_1,su_cd8_VDJ_22_2,su_cd8_VDJ_23_1,su_cd8_VDJ_23_2,su_cd8_VDJ_24_1,su_cd8_VDJ_24_2,su_cd8_VDJ_25_1,su_cd8_VDJ_25_2,su_cd8_VDJ_26_1,su_cd8_VDJ_26_2,su_cd8_VDJ_27_1,su_cd8_VDJ_27_2,su_cd8_VDJ_2773BW,su_cd8_VDJ_28_1,su_cd8_VDJ_28_2,su_cd8_VDJ_29_1,su_cd8_VDJ_29_2,su_cd8_VDJ_2982BW,su_cd8_VDJ_3_1,su_cd8_VDJ_3_2,su_cd8_VDJ_30_1,su_cd8_VDJ_30_2,su_cd8_VDJ_31_1,su_cd8_VDJ_31_2,su_cd8_VDJ_3126BW,su_cd8_VDJ_32_1,su_cd8_VDJ_32_2,su_cd8_VDJ_3283BW,su_cd8_VDJ_33_1,su_cd8_VDJ_33_2,su_cd8_VDJ_34_1,su_cd8_VDJ_34_2,su_cd8_VDJ_35_1,su_cd8_VDJ_35_2,su_cd8_VDJ_3577BW,su_cd8_VDJ_36_1,su_cd8_VDJ_36_2,su_cd8_VDJ_39_1,su_cd8_VDJ_39_2,su_cd8_VDJ_4_1,su_cd8_VDJ_4_2,su_cd8_VDJ_40_1,su_cd8_VDJ_40_2,su_cd8_VDJ_41_1,su_cd8_VDJ_41_2,su_cd8_VDJ_42_1,su_cd8_VDJ_42_2,su_cd8_VDJ_43_1,su_cd8_VDJ_43_2,su_cd8_VDJ_44_1,su_cd8_VDJ_44_2,su_cd8_VDJ_45_1,su_cd8_VDJ_45_2,su_cd8_VDJ_47_1,su_cd8_VDJ_47_2,su_cd8_VDJ_48_1,su_cd8_VDJ_49_1,su_cd8_VDJ_49_2,su_cd8_VDJ_5_1,su_cd8_VDJ_5_2,su_cd8_VDJ_50_1,su_cd8_VDJ_50_2,su_cd8_VDJ_5046BW,su_cd8_VDJ_51_1,su_cd8_VDJ_51_2,su_cd8_VDJ_52_1,su_cd8_VDJ_52_2,su_cd8_VDJ_53_1,su_cd8_VDJ_53_2,su_cd8_VDJ_55_1,su_cd8_VDJ_56_1,su_cd8_VDJ_56_2,su_cd8_VDJ_57_1,su_cd8_VDJ_57_2,su_cd8_VDJ_58_1,su_cd8_VDJ_58_2,su_cd8_VDJ_59_1,su_cd8_VDJ_59_2,su_cd8_VDJ_6_1,su_cd8_VDJ_6_2,su_cd8_VDJ_60_1,su_cd8_VDJ_60_2,su_cd8_VDJ_61_1,su_cd8_VDJ_61_2,su_cd8_VDJ_6130BW,su_cd8_VDJ_62_1,su_cd8_VDJ_62_2,su_cd8_VDJ_63_1,su_cd8_VDJ_63_2,su_cd8_VDJ_66_1,su_cd8_VDJ_66_2,su_cd8_VDJ_67_1,su_cd8_VDJ_67_2,su_cd8_VDJ_68_1,su_cd8_VDJ_68_2,su_cd8_VDJ_69_1,su_cd8_VDJ_69_2,su_cd8_VDJ_7_1,su_cd8_VDJ_7_2,su_cd8_VDJ_70_1,su_cd8_VDJ_70_2,su_cd8_VDJ_71_1,su_cd8_VDJ_71_2,su_cd8_VDJ_72_1,su_cd8_VDJ_72_2,su_cd8_VDJ_73_1,su_cd8_VDJ_73_2,su_cd8_VDJ_74_1,su_cd8_VDJ_74_2,su_cd8_VDJ_75_1,su_cd8_VDJ_75_2,su_cd8_VDJ_7541BW,su_cd8_VDJ_76_1,su_cd8_VDJ_76_2,su_cd8_VDJ_77_1,su_cd8_VDJ_77_2,su_cd8_VDJ_78_1,su_cd8_VDJ_78_2,su_cd8_VDJ_79_1,su_cd8_VDJ_79_2,su_cd8_VDJ_8_1,su_cd8_VDJ_80_1,su_cd8_VDJ_80_2,su_cd8_VDJ_81_1,su_cd8_VDJ_81_2,su_cd8_VDJ_82_1,su_cd8_VDJ_82_2,su_cd8_VDJ_83_1,su_cd8_VDJ_83_2,su_cd8_VDJ_86_1,su_cd8_VDJ_86_2,su_cd8_VDJ_87_1,su_cd8_VDJ_87_2,su_cd8_VDJ_88_1,su_cd8_VDJ_88_2,su_cd8_VDJ_9_1,su_cd8_VDJ_9_2,su_cd8_VDJ_90_1,su_cd8_VDJ_90_2,su_cd8_VDJ_91_1,su_cd8_VDJ_91_2,su_cd8_VDJ_92_1,su_cd8_VDJ_92_2,su_cd8_VDJ_93_1,su_cd8_VDJ_93_2,su_cd8_VDJ_94_1,su_cd8_VDJ_94_2,su_cd8_VDJ_96_1,su_cd8_VDJ_96_2,su_cd8_VDJ_97_1,su_cd8_VDJ_97_2,su_cd8_VDJ_98_1,su_cd8_VDJ_98_2,su_cd8_VDJ_BP0219101,su_cd8_VDJ_BP0319250,su_cd8_VDJ_BP05191345,su_cd8_VDJ_BP08191115,su_cd8_VDJ_CL2,su_cd8_VDJ_Mix_donor1
TRBV10-1,0,0,0,0,0.0116959064327485,0,0.00636942675159236,0.0138888888888889,0,0,0,0,0.119113573407202,0.138643067846608,0.0140845070422535,0.00606060606060606,0.0169491525423729,0,0,0.0263157894736842,0,0,0.0114942528735632,0,0,0.0163934426229508,0,0,0,0,0.00374531835205993,0,0.00772200772200772,0,0,0,0.00666666666666667,0,0.00431034482758621,0.00840336134453781,0.00602409638554217,0,0.00338983050847458,0,0.00289855072463768,0.0123456790123457,0,0,0.00242718446601942,0.00817438692098093,0,0,0,0,0,0,0.0116279069767442,0,0.00854700854700855,0.0028328611898017,0.00190114068441065,0.0062111801242236,0,0.00518134715025907,0,0,0,0,0,0,0.00485436893203883,0.00221238938053097,0,0,0,0,0,0.0065359477124183,0,0,0,0,0,0,0.00332225913621262,0.0101010101010101,0.00498338870431894,0,0,0,0,0.00892857142857143,0.00427350427350427,0,0.00297619047619048,0.00165837479270315,0.00523560209424084,0,0,0,0,0,0,0,0,0,0,0,0.00404858299595142,0,0.0060790273556231,0,0,0.00165289256198347,0,0,0,0,0,0,0.00602409638554217,0.0075187969924812,0.0119047619047619,0,0.00191938579654511,0,0,0,0.00480769230769231,0,0,0,0,0,0,0,0.00211416490486258,0,0,0,0,0,0,0,0,0,0.15625,0.103218645948946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116279069767442,0.00393700787401575,0,0,0,0,0,0.00465116279069767,0,0,0,0.00264550264550265,0,0,0.00163934426229508,0,0.0025062656641604,0,0,0.00134048257372654,0,0,0,0,0,0,0.00510204081632653,0.003584229390681,0.0131578947368421,0,0,0,0.00446428571428571,0,0,0,0.00271739130434783,0.00694444444444444,0,0,0,0,0,0,0,0,0.00518134715025907,0,0.00307692307692308,0.0043010752688172,0.0021505376344086,0.00446428571428571,0,0,0,0,0,0,0,0,0,0,0.00623700623700624,0.0087719298245614,0,0.00431034482758621,0,0,0,0.00862068965517241,0.00384615384615385,0,0,0,0.00564971751412429,0.0178571428571429,0,0,0,0,0,0.0116279069767442,0,0,0,0.00862068965517241,0,0,0.00657894736842105,0,0.00328947368421053,0,0.00858369098712446,0.00527704485488127
TRBV10-2,0,0,0,0.00294985250737463,0,0,0.00636942675159236,0,0.00588235294117647,0,0,0.00775193798449612,0,0,0.0140845070422535,0,0,0,0.00847457627118644,0.0263157894736842,0,0,0.00574712643678161,0,0,0,0.0208333333333333,0,0.0114942528735632,0,0.00374531835205993,0.0181818181818182,0.0193050193050193,0.00512820512820513,0.00492610837438424,0,0.0133333333333333,0.0316455696202532,0.0172413793103448,0,0,0.00645161290322581,0,0,0.00289855072463768,0.00823045267489712,0,0,0.00242718446601942,0.00544959128065395,0,0,0.00377358490566038,0.00246305418719212,0.00325732899022801,0.0152091254752852,0,0,0.00427350427350427,0.0028328611898017,0,0.0020703933747412,0,0,0.00490196078431373,0,0.04,0.0625,0,0.0103092783505155,0,0.00221238938053097,0,0,0,0,0,0.0065359477124183,0,0,0,0,0,0,0.00332225913621262,0.0202020202020202,0.0232558139534884,0,0,0,0.00401606425702811,0,0,0,0,0,0.00261780104712042,0,0,0,0,0.00366300366300366,0.00757575757575758,0.00326441784548422,0,0.0114942528735632,0,0,0.00404858299595142,0,0.0121580547112462,0.00194931773879142,0.00689655172413793,0.00275482093663912,0.00284090909090909,0,0,0,0,0.00483091787439614,0.00602409638554217,0,0.0119047619047619,0.0186046511627907,0.0115163147792706,0,0.01,0,0.00480769230769231,0.0393013100436681,0.0341463414634146,0.0026525198938992,0.04,0.0687022900763359,0,0,0.00211416490486258,0.00561797752808989,0.00297619047619048,0,0.0147058823529412,0,0,0,0.042654028436019,0,0.00651041666666667,0.0122086570477248,0,0,0.00352112676056338,0,0,0.00869565217391304,0.189189189189189,0.152777777777778,0,0,0,0.025,0,0,0.0442477876106195,0.00359712230215827,0.0526315789473684,0.0188679245283019,0.00854700854700855,0.0409356725146199,0.00294117647058824,0.00764818355640535,0,0.00432900432900433,0,0,0,0,0,0.00324675324675325,0.00609756097560976,0,0,0.0131964809384164,0.00814332247557003,0.00529100529100529,0,0,0.00819672131147541,0.0115830115830116,0.0150375939849624,0,0.00206185567010309,0.00402144772117962,0,0,0,0.00643776824034335,0.00881834215167548,0.00311526479750779,0,0.003584229390681,0.0131578947368421,0,0,0,0.00892857142857143,0,0,0,0.00543478260869565,0.0277777777777778,0,0,0.0163934426229508,0,0,0,0.015625,0.019047619047619,0.00259067357512953,0.00436681222707424,0.00615384615384615,0.00860215053763441,0.00645161290322581,0,0,0.015625,0.025,0,0.0144927536231884,0.0392156862745098,0,0.00816326530612245,0.00530631934394597,0.016,0.0135135135135135,0,0.22680412371134,0.129310344827586,0.0232558139534884,0.0202702702702703,0.00704225352112676,0.0344827586206897,0,0,0.03,0.00854700854700855,0.00564971751412429,0,0.0192307692307692,0.0357142857142857,0.0045662100456621,0.00797872340425532,0,0,0,0.0121951219512195,0,0.0172413793103448,0,0.027027027027027,0.00657894736842105,0,0.0164473684210526,0.004739336492891,0,0.0105540897097625
TRBV10-3,0.021978021978022,0.0147058823529412,0.0207253886010363,0.00884955752212389,0.105263157894737,0.102272727272727,0.0254777070063694,0,0.0235294117647059,0,0,0.00775193798449612,0.00277008310249307,0.00589970501474926,0,0.00606060606060606,0.00847457627118644,0.00675675675675676,0.00847457627118644,0.0131578947368421,0,0.010752688172043,0.00574712643678161,0,0,0.0983606557377049,0.0833333333333333,0.00409836065573771,0.0114942528735632,0.0157068062827225,0.00374531835205993,0.0136363636363636,0.0115830115830116,0.0102564102564103,0.0197044334975369,0.0247933884297521,0,0.0253164556962025,0.0129310344827586,0.00560224089635854,0.0180722891566265,0,0,0.00408163265306122,0,0.00576131687242798,0.119148936170213,0.0707547169811321,0.0194174757281553,0.0136239782016349,0,0,0.00754716981132075,0.00985221674876847,0.0195439739413681,0.0114068441064639,0,0.0124610591900312,0.0170940170940171,0.0056657223796034,0.0266159695817491,0.0165631469979296,0,0.00518134715025907,0,0.0211640211640212,0.0266666666666667,0,0,0.0206185567010309,0,0.0110619469026549,0,0.0201612903225806,0,0,0,0.0065359477124183,0,0.0114285714285714,0.008,0.0275229357798165,0.0114942528735632,0.0135746606334842,0.026578073089701,0.0151515151515152,0.0132890365448505,0,0,0.0105263157894737,0.0120481927710843,0,0,0,0.00595238095238095,0.0066334991708126,0.0104712041884817,0.04,0.0598290598290598,0,0,0.0183150183150183,0.0113636363636364,0.0206746463547334,0.0129390018484288,0,0.018348623853211,0.0555555555555556,0.0364372469635627,0.015748031496063,0.00911854103343465,0.00389863547758285,0.0206896551724138,0.00220385674931129,0.00189393939393939,0.00826446280991736,0.0173913043478261,0.0324483775811209,0.0205479452054795,0.00483091787439614,0.0120481927710843,0.0075187969924812,0.0119047619047619,0,0.0153550863723608,0.0158730158730159,0,0.0212765957446809,0.0240384615384615,0.0174672489082969,0.00975609756097561,0.00795755968169761,0.0133333333333333,0.00763358778625954,0.0454545454545455,0,0.00211416490486258,0.0224719101123595,0.0297619047619048,0.00518134715025907,0.0147058823529412,0,0.0170940170940171,0.00769230769230769,0.018957345971564,0.00968992248062015,0.0143229166666667,0.025527192008879,0,0,0.0422535211267606,0,0,0.00869565217391304,0.0472972972972973,0.0451388888888889,0,0.00970873786407767,0.0177935943060498,0.0291666666666667,0,0,0.0176991150442478,0.00719424460431655,0,0.0188679245283019,0.0170940170940171,0,0.00294117647058824,0.017208413001912,0.01,0.012987012987013,0.0116279069767442,0,0.0113636363636364,0.0158730158730159,0.12,0.00974025974025974,0.0548780487804878,0.00465116279069767,0.0075187969924812,0.00146627565982405,0.00162866449511401,0.0105820105820106,0.0113960113960114,0.0136986301369863,0.00491803278688525,0.00386100386100386,0.0087719298245614,0.00763358778625954,0.0164948453608247,0.00804289544235925,0,0.0024330900243309,0.00320512820512821,0.00429184549356223,0.0123456790123457,0.00311526479750779,0.0408163265306122,0.025089605734767,0.0131578947368421,0.0123456790123457,0.00166527893422148,0.00571428571428571,0.0223214285714286,0,0,0.00138888888888889,0.00815217391304348,0.00694444444444444,0.0033112582781457,0.00127551020408163,0,0,0.0147058823529412,0,0.046875,0,0.0207253886010363,0.00436681222707424,0,0.0172043010752688,0.00645161290322581,0.00892857142857143,0.0133333333333333,0,0.025,0,0.0289855072463768,0.0196078431372549,0.018018018018018,0.00816326530612245,0.000964785335262904,0,0.00623700623700624,0.0175438596491228,0.0309278350515464,0.0129310344827586,0.0116279069767442,0.0168918918918919,0.028169014084507,0.0172413793103448,0.134615384615385,0.137820512820513,0,0.0170940170940171,0,0,0.00480769230769231,0.00595238095238095,0.0091324200913242,0.00265957446808511,0.0344827586206897,0.0116279069767442,0,0,0.0128205128205128,0.00862068965517241,0.0192307692307692,0,0.0131578947368421,0.014218009478673,0.0164473684210526,0.033175355450237,0.00643776824034335,0.0105540897097625
TRBV11-1,0,0.0147058823529412,0.00129533678756477,0,0,0,0.0159235668789809,0,0.00588235294117647,0.0135135135135135,0,0.00775193798449612,0.00277008310249307,0.00294985250737463,0.0140845070422535,0.00606060606060606,0,0.00675675675675676,0,0,0,0,0,0.0425531914893617,0,0,0,0,0,0,0,0.00909090909090909,0,0,0.00492610837438424,0,0,0,0,0.00840336134453781,0,0,0,0,0,0.00164609053497942,0,0,0.00242718446601942,0.00544959128065395,0,0.0138888888888889,0,0.00246305418719212,0,0,0,0,0.0128205128205128,0.0056657223796034,0,0.0020703933747412,0,0.00518134715025907,0,0,0,0,0,0.0103092783505155,0,0.00442477876106195,0,0,0,0,0,0.0065359477124183,0,0.00571428571428571,0.008,0,0,0,0.00664451827242525,0,0.00166112956810631,0,0,0,0,0,0,0.0078125,0,0.00995024875621891,0,0.0019047619047619,0.00284900284900285,0,0,0.00366300366300366,0,0.00326441784548422,0.00277264325323475,0,0,0,0,0,0.00303951367781155,0.00389863547758285,0,0,0,0,0.0173913043478261,0.00294985250737463,0.00684931506849315,0,0.00602409638554217,0.0225563909774436,0.00595238095238095,0,0.00191938579654511,0.0158730158730159,0.01,0,0,0,0,0.0026525198938992,0,0,0.00909090909090909,0,0.00211416490486258,0,0,0,0,0,0,0,0,0,0.0169270833333333,0.0133185349611543,0,0,0.00704225352112676,0,0.00602409638554217,0,0,0,0,0.00970873786407767,0,0,0.0588235294117647,0,0,0.00359712230215827,0.00584795321637427,0,0,0.00584795321637427,0,0.00382409177820268,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0.00264550264550265,0,0.0821917808219178,0.0573770491803279,0,0,0.00763358778625954,0.00206185567010309,0,0.00903614457831325,0.0072992700729927,0,0,0.00705467372134039,0.00311526479750779,0.00510204081632653,0,0,0.0123456790123457,0.000832639467110741,0,0.00892857142857143,0,0.00900900900900901,0,0,0,0.00993377483443709,0.0038265306122449,0.0327868852459016,0.0121951219512195,0,0,0.0104166666666667,0,0,0,0.00307692307692308,0,0.021505376344086,0,0.00666666666666667,0,0,0,0.072463768115942,0.0196078431372549,0,0.00408163265306122,0.000964785335262904,0.016,0.0051975051975052,0,0,0,0.00581395348837209,0.00337837837837838,0.00704225352112676,0,0,0,0,0,0.00564971751412429,0.0178571428571429,0.0913461538461538,0.160714285714286,0,0.00531914893617021,0.0172413793103448,0,0,0,0,0.00862068965517241,0.0384615384615385,0.0540540540540541,0,0.004739336492891,0.00657894736842105,0,0.00429184549356223,0.00263852242744063
TRBV11-2,0.0293040293040293,0.0220588235294118,0.0155440414507772,0.0147492625368732,0.00584795321637427,0.00568181818181818,0.0191082802547771,0.0277777777777778,0.0176470588235294,0,0.00980392156862745,0.0232558139534884,0.0138504155124654,0.0147492625368732,0.0422535211267606,0.0424242424242424,0.0254237288135593,0.0540540540540541,0.0169491525423729,0.0394736842105263,0.0294117647058824,0.010752688172043,0.0229885057471264,0,0,0,0,0.0286885245901639,0.0747126436781609,0.0183246073298429,0.0112359550561798,0.0227272727272727,0.0154440154440154,0.0205128205128205,0.0295566502463054,0.0661157024793388,0.0466666666666667,0.0253164556962025,0.021551724137931,0.0336134453781513,0.0180722891566265,0.00645161290322581,0.0101694915254237,0.0163265306122449,0.0202898550724638,0.0378600823045267,0,0,0.0315533980582524,0.0136239782016349,0.0144927536231884,0.0138888888888889,0.030188679245283,0.0320197044334975,0.0228013029315961,0.0304182509505703,0.0174418604651163,0.0155763239875389,0.0598290598290598,0.0396600566572238,0.096958174904943,0.0890269151138716,0.0330578512396694,0.0207253886010363,0.0147058823529412,0.0105820105820106,0,0,0,0.0206185567010309,0.101941747572816,0.101769911504425,0.0416666666666667,0.0564516129032258,0,0,0.025,0.0522875816993464,0.0204081632653061,0.0114285714285714,0.016,0,0.0229885057471264,0.00452488687782805,0.0166112956810631,0.0404040404040404,0.0382059800664452,0.0645161290322581,0.0285714285714286,0.0105263157894737,0.0120481927710843,0.0178571428571429,0.00854700854700855,0,0.0297619047619048,0.0746268656716418,0.0654450261780105,0.00761904761904762,0.00854700854700855,0.0303030303030303,0,0.0146520146520147,0.0189393939393939,0.0184983677910773,0.0129390018484288,0,0.018348623853211,0,0.0404858299595142,0.0275590551181102,0.0121580547112462,0.0214424951267057,0.0758620689655172,0.480440771349862,0.464962121212121,0.0330578512396694,0.00869565217391304,0.0265486725663717,0.00342465753424658,0.0386473429951691,0.0301204819277108,0.0676691729323308,0.0119047619047619,0.0232558139534884,0.0191938579654511,0,0.01,0,0.0192307692307692,0.0305676855895196,0.0926829268292683,0.00530503978779841,0.0133333333333333,0.00763358778625954,0.0272727272727273,0.0403225806451613,0.0591966173361522,0.0112359550561798,0.0357142857142857,0.0362694300518135,0.0147058823529412,0.00452488687782805,0.0341880341880342,0.0230769230769231,0.023696682464455,0.0523255813953488,0.0286458333333333,0.0388457269700333,0.00636942675159236,0.00218818380743982,0.00352112676056338,0.0338983050847458,0.0120481927710843,0,0.0135135135135135,0.00694444444444444,0,0.029126213592233,0.0498220640569395,0.025,0.176470588235294,0.0357142857142857,0.0530973451327434,0.00359712230215827,0.00584795321637427,0.0188679245283019,0.00854700854700855,0.0116959064327485,0,0.0210325047801147,0.02,0.025974025974026,0.00581395348837209,0.0078740157480315,0.0340909090909091,0.0264550264550265,0.0133333333333333,0.00649350649350649,0.0365853658536585,0.013953488372093,0.0150375939849624,0.00293255131964809,0.00488599348534202,0.0132275132275132,0.0056980056980057,0.0273972602739726,0.0147540983606557,0.0193050193050193,0.025062656641604,0.0229007633587786,0.0144329896907217,0.0201072386058981,0.0481927710843374,0.0413625304136253,0.0192307692307692,0.0321888412017167,0.0493827160493827,0.0249221183800623,0.0153061224489796,0.043010752688172,0,0.037037037037037,0.00499583680266445,0.00380952380952381,0.00892857142857143,0.0188679245283019,0.036036036036036,0.00277777777777778,0.00815217391304348,0.0277777777777778,0.0033112582781457,0.0038265306122449,0,0.0731707317073171,0.0367647058823529,0,0.0364583333333333,0.019047619047619,0.0155440414507772,0.0262008733624454,0.0276923076923077,0.0193548387096774,0.0408602150537634,0.00892857142857143,0.00666666666666667,0,0,0.0163934426229508,0.0289855072463768,0.0196078431372549,0.018018018018018,0.0285714285714286,0.00144717800289436,0.024,0.0207900207900208,0.0789473684210526,0.0206185567010309,0.021551724137931,0,0.00337837837837838,0.028169014084507,0.00862068965517241,0.0153846153846154,0.00961538461538462,0.05,0.0341880341880342,0.0169491525423729,0.0714285714285714,0.00480769230769231,0,0.0136986301369863,0.00265957446808511,0.00862068965517241,0.0465116279069767,0,0.024390243902439,0.0128205128205128,0.0431034482758621,0,0.108108108108108,0.0131578947368421,0.014218009478673,0.0296052631578947,0.00947867298578199,0.00858369098712446,0.0237467018469657
TRBV11-3,0.0183150183150183,0,0.00129533678756477,0,0,0.00568181818181818,0.00318471337579618,0,0.00588235294117647,0.0135135135135135,0.00980392156862745,0,0,0,0.0140845070422535,0,0.00847457627118644,0.00675675675675676,0,0,0,0.010752688172043,0.00574712643678161,0,0,0,0,0,0.00574712643678161,0,0.00374531835205993,0,0,0.0102564102564103,0,0.0247933884297521,0,0.00632911392405063,0,0,0,0,0,0,0,0.00905349794238683,0.0212765957446809,0.0283018867924528,0.00242718446601942,0,0.0144927536231884,0.0277777777777778,0.0113207547169811,0.00246305418719212,0.00325732899022801,0,0,0.00311526479750779,0.00854700854700855,0.0028328611898017,0.00190114068441065,0,0,0,0,0,0.0266666666666667,0,0,0,0.0242718446601942,0.00884955752212389,0,0.00403225806451613,0.0769230769230769,0.0649350649350649,0.00833333333333333,0,0,0,0,0,0.00574712643678161,0,0.00332225913621262,0,0,0.032258064516129,0,0,0,0.0267857142857143,0.0512820512820513,0,0.00892857142857143,0.0033167495854063,0,0.00380952380952381,0,0,0,0.00732600732600733,0.00757575757575758,0.00217627856365615,0.000924214417744917,0,0.00917431192660551,0,0.0121457489878543,0,0,0.00779727095516569,0.00689655172413793,0.00550964187327824,0.000946969696969697,0,0,0.00294985250737463,0,0,0.0120481927710843,0.0150375939849624,0.00595238095238095,0,0.00575815738963532,0,0,0.0425531914893617,0,0.00436681222707424,0.0048780487804878,0,0,0,0.00909090909090909,0,0,0,0.00892857142857143,0.00518134715025907,0,0.00904977375565611,0.0170940170940171,0,0,0,0.01171875,0.00998890122086571,0.00636942675159236,0,0.00352112676056338,0.0338983050847458,0,0,0,0,0,0,0.0106761565836299,0.00416666666666667,0,0,0,0,0.00584795321637427,0,0,0.0292397660818713,0,0.00191204588910134,0.015,0.00432900432900433,0,0,0,0,0,0.00649350649350649,0,0,0.0150375939849624,0,0.00162866449511401,0.00529100529100529,0.00854700854700855,0,0,0,0.0025062656641604,0,0,0.00402144772117962,0.0120481927710843,0.0170316301703163,0.016025641025641,0.0128755364806867,0.00352733686067019,0.0233644859813084,0,0.003584229390681,0,0,0.00166527893422148,0.000952380952380952,0.00446428571428571,0,0,0,0,0,0,0,0,0,0.0441176470588235,0.107142857142857,0.00520833333333333,0,0.00518134715025907,0,0,0.0021505376344086,0.0043010752688172,0,0.00666666666666667,0,0,0,0.0144927536231884,0,0.00900900900900901,0.00816326530612245,0.000964785335262904,0.024,0.00415800415800416,0,0,0,0,0,0.0140845070422535,0.00862068965517241,0,0.00641025641025641,0,0,0.00564971751412429,0,0,0,0,0,0.00862068965517241,0,0,0,0,0.00862068965517241,0.0192307692307692,0.027027027027027,0.0197368421052632,0.00947867298578199,0.00986842105263158,0,0.00429184549356223,0.00263852242744063
