vgene,Subject_100,Subject_101,Subject_102,Subject_103,Subject_104,Subject_105,Subject_106,Subject_12,Subject_13,Subject_14,Subject_15,Subject_151,Subject_152,Subject_153,Subject_154,Subject_155,Subject_156,Subject_157,Subject_158,Subject_16,Subject_17,Subject_18,Subject_19,Subject_22,Subject_24,Subject_26,Subject_27,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47,Subject_48,Subject_49,Subject_50,Subject_51,Subject_52,Subject_53,Subject_54,Subject_55,Subject_56,Subject_57,Subject_58,Subject_59,Subject_60,Subject_61,Subject_62,Subject_63,Subject_64,Subject_65,Subject_66,Subject_67,Subject_68,Subject_69,Subject_70,Subject_71,Subject_72,Subject_73,Subject_74,Subject_75,Subject_76,Subject_77,Subject_78,Subject_79,Subject_80,Subject_81,Subject_82,Subject_83,Subject_84,Subject_85,Subject_86,Subject_87,Subject_88,Subject_89,Subject_90,Subject_91,Subject_92,Subject_93,Subject_94,Subject_95,Subject_96,Subject_97,Subject_98,Subject_99
TRBV12-4,0,0,0,0,0,0,0,0,3.33877553745939e-06,0,4.73368299471721e-06,0,0,0,0,0,0,0,0,0,3.71393766527023e-06,3.04182509505703e-06,0,0,0,0,0,6.89118135521973e-06,3.22516141932904e-06,0,0,0,0,5.22155038273964e-06,0,6.02467707730866e-06,3.70728741487141e-06,4.05603822410422e-06,0,0,5.54417459714641e-06,0,0,0,0,0,3.76272270615017e-06,0,0,0,0,0,0,4.31622382210252e-06,1.04827297028146e-05,0,0,8.20132615443917e-06,0,0,0,3.5056967572305e-06,4.67344315924758e-06,2.93955107176032e-06,8.90111308419118e-06,7.73194879903505e-06,0,5.72334495172359e-06,0,0,0,0,0,0,0,0,0,0,4.3193745545645e-06,0,0,3.51508675234105e-06,0,3.54465377594243e-06,0,0,0,0
TRBV12-5,0.004350548062945,0.00343060967159296,0.00725218711072293,0.00590365883604813,0.00772063917612144,0.00518338396913556,0.00377052985568948,0.00378812881838251,0.00323861227133561,0.00331830171020165,0.00430291784219794,0.00351404199846969,0.00450614002100704,0.00275213518975515,0.00402264268681331,0.00424678796240407,0.00404230950616452,0.00288936527169354,0.00394025175190282,0.00223709137812891,0.0046907032712363,0.00451102661596958,0.00499288722769239,0.00454042332105988,0.00420326326074971,0.00417558659573115,0.00242038164740531,0.00365921729962167,0.00369926014797041,0.00329644454909348,0.00421817558058392,0.00204464133583234,0.00618719500882344,0.00533642449115992,0.00351961804492869,0.00190379795642954,0.00268778337578177,0.00222676498503322,0.00315370736160171,0.00270637026194615,0.00435217705875993,0.00552553515593682,0.00203633615441366,0.00551095966711445,0.00436970701372945,0.00472615775005287,0.00638157770963069,0.00229606996860537,0.00417285810246911,0.00365387561131431,0.0036501146754959,0.00376770392697505,0.00371915234319511,0.00391913123046909,0.0041616436920174,0.00345515696211576,0.00322561537094577,0.00375210671565592,0.0020141053628868,0.00838836930987102,0.00209284687977011,0.00295880806310254,0.00476691202243253,0.00226051477418369,0.00187368430422224,0.0026018007708753,0.00352981902583805,0.00547437944632361,0.00273159144893112,0.00595364660854774,0.00619996451198764,0.00367457100586969,0.00764201729178954,0.00458691913916832,0.00688372584966859,0.00738325329538942,0.000973217794913066,0.0084299715595985,0.00695419303284884,0.00318609019141972,0.0032989747169863,0.00533590169005371,0.0052861947443799,0.0120128316466689,0.00078125,0.00664821657725073,0.00246982978977676,0.00197352862024253
TRBV13-1,0.00475730662167563,0.00329808060039456,0.00472859781503701,0.0044558811492183,0.00501390423958471,0.00608752786841056,0.00585394575192631,0.00485892612232026,0.00467094697690569,0.00408406364332511,0.00484255770359571,0.0042083486836512,0.00484329006574426,0.0055347368207253,0.00417864545029083,0.00551866862119514,0.00540097464573649,0.00439929163948178,0.00693419045365921,0.00260658094508713,0.00691906587039843,0.00456882129277567,0.00627199081914432,0.00452536387389219,0.00649595231206773,0.00369514685205989,0.00652079290889195,0.00585061297058155,0.0152646889976843,0.00581542576113661,0.00562163510831979,0.00336002726188448,0.0057600455626076,0.00563927441335881,0.005845626492012,0.00422631096973202,0.0036183125169145,0.00391407688626058,0.00380093481625762,0.00381941267953527,0.00457117195534722,0.00975867874609156,0.00501136629458796,0.00453785917892599,0.00404433564945037,0.00356840769718757,0.00624611969220928,0.00517741267430623,0.00605776864046247,0.0412611474962733,0.00731718691045985,0.0185901936942337,0.00649560287717758,0.00567151810224271,0.013936789139892,0.00264878354998239,0.00624660071835908,0.00700803319896827,0.00591312183018574,0.00377495087392698,0.00656014694729162,0.0130972830850131,0.00508470615726136,0.00552341646383764,0.00412566591452261,0.00371133542353683,0.00814922849052,0.00590076864522702,0.00614836469943358,0.00520577474392721,0.00598599267276921,0.00446404215647575,0.0102834699024984,0.0064256581533977,0.00318625722747144,0.00438331258275528,0.00735995957403006,0.00437627350096504,0.00380104960801676,0.00418151631735929,0.0105094931077437,0.011677118191277,0.00597412419741564,0.00473920209843504,0.0014990234375,0.00510727335508176,0.00167753672101325,0.0055590441162479
TRBV14-1,0.00607661916434107,0.0117496487979613,0.0105632794490342,0.00896292052058607,0.012083638109539,0.00817098989717469,0.0117361987850515,0.00854437574717449,0.00676769801443019,0.00727473836467285,0.00781531062427811,0.00770822115793352,0.0087464501990482,0.00822593912805045,0.00724298544717078,0.0066396481848754,0.00714141346089066,0.0120607698760369,0.00974049811961071,0.0123275155521518,0.00711961850432302,0.00663726235741445,0.00646325864590348,0.00606142748499703,0.00847203192296565,0.00748214247864516,0.00966932298467634,0.00809024691102796,0.00757912933542324,0.00657956115526609,0.00723171506652788,0.00880558868631794,0.0077404657223356,0.0095763234019445,0.00879685901415717,0.0058108010410642,0.00729594163246694,0.0307123214329172,0.0100106548293243,0.0062665812825908,0.00670013500065144,0.00768059007456105,0.00846024196112067,0.00804036564988041,0.00953003603411838,0.00811482342990061,0.00739375011758509,0.00605682247927534,0.00687605593665398,0.00778223200242097,0.0077496046768949,0.00538610402288024,0.00714559362234246,0.00903385645966057,0.00877928612610724,0.00653264536411842,0.00824982094872941,0.00729507961437364,0.00713218560245933,0.00753882067875242,0.0081281820712784,0.00735495179666959,0.00772052809907699,0.0110556515808906,0.00593704242715552,0.00977318328198031,0.0101808606629477,0.0100559170801783,0.00843230403800475,0.00816793389399283,0.0154216288997672,0.00697366183035356,0.0081878756697745,0.00702136193770527,0.0109161260753067,0.0447303412976028,0.035957590163014,0.00944070794557077,0.00895838282616677,0.00842479264983161,0.00652608380217103,0.00894589578470797,0.00967124213507555,0.00766708611736349,0.0068994140625,0.00873029370687034,0.00413408785600627,0.00988938997306106
TRBV15-1,0.00442836274374564,0.0117875142468752,0.0102446986726994,0.00995539003028567,0.00992147246380548,0.00801374747990947,0.014453697780143,0.011632085781132,0.0109712164160916,0.00854037267080745,0.00975138696911745,0.0139003032278176,0.0103284619474305,0.00746427809767541,0.0119342114060306,0.0119427438130551,0.0151362033730827,0.0101034579177929,0.0112823357616596,0.0115885364182353,0.0137229996731735,0.012693536121673,0.00942790996067055,0.00934438696755442,0.0112014236507252,0.0102446710047549,0.0132124362870125,0.0100611247786208,0.02153440279686,0.0118885250854099,0.0141398547419389,0.0124791276196967,0.0126677855968658,0.0103334482074418,0.0113327328850375,0.0116396761133603,0.0134129658670048,0.0262020069277133,0.0269637399977408,0.00979629799042479,0.00804459734045945,0.0107720676661589,0.0103556240665543,0.00862684708888962,0.00965471104286083,0.0173926834425883,0.00950840027844148,0.00892015679306557,0.0159382824108942,0.00792793869857768,0.0101321417821547,0.00918377832200168,0.00747704585663184,0.0108898327031647,0.00945018082708737,0.00815049581757588,0.0121108663927496,0.010924166437713,0.0107562501863379,0.0100985476412098,0.00904340257221762,0.0121191936897458,0.00951513027222806,0.0105853234094089,0.00704078044959522,0.0117216343793371,0.0115939232633234,0.0118559090674954,0.00788415859674767,0.0114747006679522,0.00711847777302285,0.00920086906011213,0.0136088140442459,0.00662025472293817,0.00987607530672684,0.0117428509317998,0.00825831446164212,0.0112955167389773,0.00750275360127853,0.0090024304382418,0.00805921728060449,0.0083237254295436,0.0103390566918237,0.00767772007869131,0.0082568359375,0.0098692517406474,0.0051919540204447,0.0108951827960497
TRBV16-1,0,0.000833039876104251,0.000411649317736,0.000603667021363674,3.22230349587706e-06,0.000471727251795652,0.000894510085884291,0.000715087240643358,0.000574269392443015,0.000542414702629116,0.000804726109101926,0.000949358120554312,0.00062891450652904,0.000680417187135037,0.000568295781239553,0.000463481934983185,0.000617575063441802,0.00106254077733246,0.00127262789502451,0.00148467625995942,0.000876489289003773,0.000909505703422053,0.000828827249289719,0.000933685724397057,0.000682347931939888,0.000586419098892869,0.000968152658962124,0.000930309482954663,0.000638581961027149,0.0010484648431079,0.00106039164317821,0.000858749361049583,0.000884501378527758,0.000986873022337793,0.000655829449365594,0.000608492384808174,0.000689555459166083,0.000381267593065797,0.00537626201721259,0.000945323697130485,0.000535012848624629,0.000859456425879901,0.000866717450111264,0.000769961665738344,0.000580803089507534,0.00105730598435187,0.000808985381822287,0.000993462953736441,0.000993343782441427,0.000877976246072457,0.000932665770742275,0.00031682964840472,0.000675818191992631,0.000742390497401633,0.00146758215839405,0.000734922603463323,0.000592350068120258,0.00069711272312733,0.00117268634615448,0.00055035976537683,0.00302406773911736,0.00077475898334794,0.000743077462320364,0.000840711606523452,0.000778847394866728,0.000823452547097233,0.000771793227514429,0.000821300000572335,0.000639503014799927,0.00134177011005448,5.21882534679094e-06,0.000876120423233558,0.000533309909525542,0,0.000220349739105909,0.000664018497658149,0.000739271209597425,0.000758052289479202,0.000371466211692547,0.000410522453398436,0.000270351662491616,0.000587019487640955,0.000478734531644755,0.000319018839834819,0.0020361328125,0.000809124033045244,0.000564342828309207,0.000584447180925819
TRBV17-1,4.95184332367724e-05,0,3.93751521312696e-05,3.06949332896783e-05,5.80014629257871e-05,0,1.1322912479548e-05,0,1.00163266123782e-05,1.06355824044925e-05,0,0,0,0,0,0,0,0,2.4473613365856e-05,0,1.48557506610809e-05,0,0,0,2.72939172775955e-05,0,4.06786831496691e-06,2.06735440656592e-05,3.22516141932904e-06,0,0,0,0,1.04431007654793e-05,0,0,0,0,6.10591938354638e-06,0,2.77208729857321e-05,0,2.9990223187241e-06,0,0,0,0,3.00139865177173e-06,0,0,0,4.28148173519892e-06,1.29137234138719e-05,1.72648952884101e-05,0,1.0207258381435e-05,0,3.69059676949763e-05,0,3.69368970051564e-06,0,3.5056967572305e-06,0,2.93955107176032e-06,0,0,0,2.28933798068943e-05,0,0,2.60941267339547e-05,2.56738585562947e-05,6.27423422971226e-06,4.36849441825554e-05,0,0,0,1.07525147443858e-05,2.15968727728225e-05,7.26588413094576e-06,3.42217294293184e-06,2.46056072663873e-05,2.81608548026326e-05,7.08930755188487e-06,0,5.15365626143468e-06,0,2.71835898105032e-06
TRBV18-1,0.0250563272178068,0.0253584911375917,0.0148802279463352,0.0199056642383564,0.0323551494021016,0.0186893844520944,0.0272712347069913,0.0191496695930237,0.015582065433323,0.0178677784395474,0.0207714009808191,0.0220052710629977,0.0289106163362164,0.0190923031614011,0.0228989770675938,0.0173105113391394,0.0174717599766444,0.0409171404604343,0.0290909684208809,0.0269458664194446,0.0256113141397035,0.0275467680608365,0.0200193658674594,0.0222051548487655,0.0138871451108406,0.0250252584129945,0.0236383827782727,0.0233473224314844,0.0157065361121324,0.0217067763704457,0.022155168044786,0.0172976657011416,0.0205894662357779,0.0221863675762607,0.0155431579499646,0.0295570657412763,0.0230852787324043,0.0163945065018293,0.017444611678792,0.022611532949105,0.0216666343256482,0.0219193457868997,0.0214640027351084,0.028734314078831,0.0211613020936279,0.0513480651300486,0.0205181269166369,0.0218111640024251,0.0234290715899607,0.0176603987880192,0.0211715129958496,0.0375143429638129,0.0111445433061715,0.0177137825659087,0.0229624194140154,0.0209095687943697,0.0316638036413374,0.0213480519800052,0.0194487049103756,0.0237504247743156,0.0195012368277049,0.0283155127081507,0.0186423647622386,0.0209207849777182,0.0347143410283456,0.0267448108958622,0.0202879469732653,0.0199859205714188,0.0223826055179974,0.0186674683070967,0.0171960295176762,0.0212804195108488,0.019167785571771,0.0279067366155288,0.0191880552813425,0.0210983972648762,0.0207744567760289,0.022322220609345,0.0207848303565644,0.0202790826094696,0.0191847015180759,0.0235792019347037,0.026744766103986,0.0202860535597186,0.0275634765625,0.0233460628642991,0.0126855415367387,0.0166472303999522
TRBV19-1,0.0291769682692954,0.0449652205851726,0.0486247333228333,0.0465181714005075,0.0408008068647954,0.0408830284889565,0.0445952908006998,0.0418527727049367,0.0383725472520208,0.0358738194503531,0.0544420881222426,0.0397313458214073,0.0488997237963095,0.0506453807797378,0.043591629337434,0.0353539708545313,0.0464753306833749,0.0441234038587007,0.0491185420252731,0.0459913740981096,0.0509106575155243,0.0445688212927757,0.0386600094836964,0.0414812472234144,0.0527536833141366,0.0452390540989282,0.0439329778016426,0.0512566069201243,0.0185511284839806,0.0427071717660857,0.0387471784615745,0.043353211790765,0.0485914854877054,0.0466127802667168,0.0460742049160976,0.0460375698862541,0.0489621448882068,0.0395058123027751,0.0637091628479229,0.0413121702802427,0.0470783585916688,0.0449739437184318,0.0415394581366475,0.056063038563612,0.0452114153654346,0.0367942482554451,0.0481779015295468,0.0405008734070077,0.038040181570216,0.0444629587425886,0.0402190916683271,0.0360586391738453,0.0445738686502146,0.0415911327497799,0.0357932805702605,0.0398440330919317,0.053580756161787,0.0399199550567327,0.0402125411185573,0.0445828346852238,0.0413545263413901,0.0598247151621385,0.0401635705105737,0.0396457253048314,0.0587517969122039,0.0448221071880062,0.0539460766231776,0.0454347738992577,0.045377306778732,0.0420787905005609,0.0484411368689135,0.0298586975009708,0.0461971866333714,0.0526403577399793,0.0737334296996192,0.0455840793660204,0.0364301622653516,0.0508271371967119,0.0451763384661901,0.0601942170828202,0.0375378150110194,0.0459562442001069,0.0417545017137892,0.0357407440228276,0.030986328125,0.0413993207481047,0.0323512292714666,0.0480850520157991
TRBV2-1,0.0283068586567064,0.0251767369828053,0.0286579516329949,0.0370385528362118,0.043484985676861,0.0590782224867888,0.0344329768503054,0.0309174385941752,0.0543452494232265,0.118278311920361,0.0277015128850851,0.0289766769631876,0.0279769700584826,0.0259269414739664,0.0302979652782421,0.024133396568078,0.0378292797951897,0.0220523813962159,0.0386193618913208,0.0290620339392962,0.0310299491933327,0.0297307984790875,0.0436528967113888,0.0309998719946991,0.0286913658422084,0.0349307954810403,0.0362975889744497,0.0367644525300972,0.0261334829808232,0.0374959460840282,0.0255429634047928,0.0285227466348611,0.0404152410374123,0.0323997201248995,0.0294642310618316,0.0350304848660112,0.0284979183581166,0.0283111468042475,0.0259135218637708,0.0455127618699113,0.0218773129603397,0.0412058045378017,0.0245889839912189,0.0331411159529504,0.0311657113317419,0.0428578980757031,0.0229337948939853,0.0283001878875556,0.0254035459116168,0.0340206455180247,0.0417071175116477,0.0298890239934236,0.0177821971409016,0.0372835413753216,0.0415482991771057,0.0206901127391688,0.0250025578752942,0.0465466265895195,0.0288301956796115,0.0347391516333496,0.0518059604535142,0.0272988606485539,0.0303867274214277,0.0399220431055769,0.0247450943740515,0.0266288316638767,0.0312746505649413,0.0442042547346371,0.0232322309519459,0.025669601941534,0.0266525410460614,0.0385589263192352,0.0353302129475098,0.0286096670810117,0.0448852418558736,0.0345368668603387,0.0234040163949767,0.0337628962973715,0.033116644709846,0.0325402620804406,0.0215631117134135,0.0546033576108658,0.0312786637272098,0.0383815110859047,0.0176953125,0.0328236367290774,0.0311716421048438,0.0343220004947413
TRBV20-1,0.0409765035034291,0.0730007989609721,0.0546885067510488,0.0501555209953344,0.0708423423568572,0.0739488625195851,0.0657181840312965,0.0721431347957784,0.058912694358471,0.0630796392410448,0.0522882623596463,0.070663417122453,0.0593124732549243,0.0585260335740182,0.0602616389204609,0.0650707079417091,0.0756361023153451,0.0557367881442819,0.068167171095031,0.0545635320515404,0.0638834417803132,0.0600395437262357,0.062074379276131,0.0629484891609629,0.0590531194218057,0.0590516967294771,0.0746819943944775,0.062537470798619,0.0411014571279293,0.0685367251467185,0.063151780249426,0.0871357982620549,0.0734308729812874,0.0675355326503546,0.0914095086525765,0.0675998891459418,0.0774378195218341,0.106677861332165,0.0477391307002574,0.0506663007349129,0.05574113139971,0.0689072396376173,0.0675499787069415,0.0607254021821041,0.0677593468245883,0.0673451046732924,0.0767143905329897,0.0529836903997263,0.0594988499195962,0.050294962657989,0.056570418385386,0.0494896473771643,0.0420212559887392,0.0514148581688852,0.0719010430316054,0.0555172783366252,0.0458317402706501,0.0617231806383092,0.0602707779150697,0.052191835468286,0.0767217185664959,0.0505766871165644,0.0541184717840869,0.0660370148270956,0.0488760119452937,0.0683426954346708,0.0667601141799981,0.0604070442929666,0.0608076009501188,0.0668612111124961,0.0933543478033964,0.0504330859015215,0.0637650424765657,0.0507857332915017,0.0675944859681286,0.0662318926503429,0.0752419007692164,0.0776277801970936,0.101587370148802,0.0567865174254066,0.0633307324818967,0.0507121565760243,0.0748595980239126,0.0516207929390497,0.039765625,0.0866123471296712,0.0567839540735593,0.0684102221171124
TRBV20-or09_02,0,0,0,5.11582221494639e-06,0,0,0,0,0,1.06355824044925e-05,0,0,0,0,0,0,0,0,0,0,3.71393766527023e-06,0,0,7.52972358384724e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05603822410422e-06,0,7.6235782026652e-06,2.77208729857321e-06,3.20692696223844e-06,0,3.27643262016317e-06,3.04085387176719e-06,0,0,0,4.07108107557962e-06,7.47213826444645e-06,4.23938986701034e-06,4.28148173519892e-06,0,0,0,0,0,0,0,0,6.40014336321134e-06,3.5056967572305e-06,0,0,4.45055654209559e-06,3.86597439951753e-06,0,0,0,7.33207710412283e-06,0,0,0,0,0,0,0,5.37625737219292e-06,0,0,0,0,0,0,0,0,0,5.43671796210064e-06
TRBV21-1,0.00587147136950301,0.00466123676129242,0.00667587806589253,0.0106920684292379,0.00597737298485195,0.00494190454262112,0.00621627895127185,0.00595906033869465,0.00718170618107515,0.00448821577469582,0.00471948194573306,0.00443506107064925,0.00526472762166578,0.00524022788898029,0.00560495643065677,0.00560489781840131,0.00600732107166117,0.00499580576008948,0.00505788009561025,0.00526690582718637,0.00554862287191372,0.00757110266159696,0.016779767051726,0.00512021203701612,0.0064304469106015,0.00594897447310597,0.00443397646331393,0.00510636538421782,0.00423463694357903,0.00522455362497834,0.00509143928673068,0.00464133583233941,0.00503950053717279,0.00465240139102102,0.00502365358214045,0.00444922402159244,0.00463410926858927,0.00285950694799348,0.0132620569010627,0.00342298661299668,0.00513944985155473,0.00502204762286539,0.00500836727226924,0.00426263883883228,0.00552219063112922,0.00481074222880102,0.00325851786352605,0.00789067705550787,0.00523541026319539,0.00560783976746706,0.00527380099456086,0.00587419294069292,0.00318968968322636,0.00535211753940712,0.00652025787515069,0.00548129775083062,0.00377488543411183,0.00449432673263267,0.00484312835615213,0.00517485927042241,0.00509771418879783,0.00398948290972831,0.00489776843089146,0.0036744388397004,0.00545638232060919,0.00646777517039282,0.00401218979303457,0.00555164460317188,0.00531701078019368,0.00397398579043457,0.0053023265523396,0.0051219347819808,0.00490645116763499,0.00677910906542019,0.00869940769990128,0.00470346435841189,0.00648967827665587,0.00549991129175336,0.00553311880439712,0.00412702218637719,0.00515721462499829,0.00351508675234105,0.00511320663630658,0.00688017297910427,0.0021240234375,0.00566386823131671,0.0024454855893399,0.00484411570423167
TRBV22-1,0,1.51461795655318e-05,0,0,6.44460699175413e-06,0,0,0,0,0,0,0,6.48365470648495e-06,0,0,2.15572993015435e-05,0,0,0,6.71799212651323e-06,3.71393766527023e-06,6.08365019011407e-06,0,7.52972358384724e-06,2.18351338220764e-05,0,0,0.000275647254208789,0,1.33279429208631e-05,0,0,8.62928174173423e-06,1.04431007654793e-05,4.37219632910396e-06,0,3.70728741487141e-06,4.05603822410422e-06,0,0,2.77208729857321e-06,6.41385392447687e-06,2.9990223187241e-06,3.27643262016317e-06,0,0,0,9.00419595531518e-06,8.14216215115924e-06,7.47213826444645e-06,0,4.28148173519892e-06,0,4.31622382210252e-06,0,1.0207258381435e-05,0,4.10066307721959e-06,0,1.84684485025782e-05,3.20007168160567e-06,3.5056967572305e-06,2.33672157962379e-05,5.87910214352064e-06,0,3.86597439951753e-06,0,5.72334495172359e-06,0,0.000146641542082457,0,0,6.27423422971226e-06,0,4.40699478211818e-06,0,4.67893170631282e-06,2.15050294887717e-05,4.3193745545645e-06,3.63294206547288e-06,0,3.51508675234105e-06,4.02297925751895e-06,3.54465377594243e-06,4.8828125e-06,0,4.42621826124868e-06,0
TRBV23-1,0.00149970112088511,0.00143888705872552,0.00190432553943958,0.00166775804207252,0.00190760366955922,0.00156680837203556,0.00189092638408451,0.00168320535105283,0.00136889797035835,0.00176550667914575,0.00131596387253138,0.00150196956386205,0.00171168484251203,0.00216311732626512,0.00217289563415123,0.00219884452875744,0.00185272519032541,0.00171497809674713,0.00146841680195136,0.00149139425208594,0.00161556288439255,0.0018828897338403,0.00188080029646513,0.00172430670070102,0.00159396476901158,0.00162501678006458,0.00146036472507312,0.00167455706931839,0.00129328972915094,0.00157713991230214,0.00137617003691878,0.00158118929971034,0.00216163507630442,0.00173355472706956,0.00173138974632517,0.00143387314439946,0.00126789229588602,0.00100995351780195,0.00191725868643356,0.00117403104321044,0.00192937275980695,0.00190170768860739,0.00131357177560115,0.00107139346679336,0.00184275744629092,0.00163353774582364,0.00127180027467876,0.00159374268409079,0.00142080729537729,0.00172232786995491,0.00210697676390414,0.00262882978541214,0.000344365957703251,0.0017135408573747,0.00184496042769537,0.00167399037455535,0.00140010016101152,0.00148854069703071,0.00168946338005307,0.00158089919182069,0.00162563641425568,0.00334794040315513,0.00152821591307396,0.00121697414370877,0.00177132150375404,0.00219587345892595,0.001327938347341,0.00200317073310326,0.00131554905901699,0.00118046441376378,0.00072019789785715,0.00204749021986451,0.00178188252123828,0.00154882983919969,0.00150719221548442,0.00124503468310903,0.00114165933634033,0.00278490131879593,0.00193076042589033,0.00145680976825463,0.00125251529711305,0.00097367903039847,0.00170574320518803,0.00124417347535579,0.000986328125,0.00194292841056087,0.000880817433988487,0.00204692431273089
TRBV23-or09_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37219632910396e-06,0,0,0,3.05295969177319e-06,0,2.77208729857321e-06,0,0,0,0,0,0,0,0,0,4.23938986701034e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26588413094576e-06,0,0,0,0,0,0,0,0
TRBV24-1,0.0161783795446426,0.0218597236579538,0.0149052848613279,0.0163706310878284,0.0215410988699382,0.0159994159567359,0.0123080058652687,0.0159666145936471,0.00827348578182437,0.0167510422870756,0.00769223486641547,0.00928103834273245,0.00922624064732809,0.0149285561953508,0.00803414231909251,0.010153487971027,0.0127669608569696,0.00769876036909311,0.0143823267880014,0.0148937885444798,0.0134073149716255,0.0114615969581749,0.00610861621712086,0.0111439909040939,0.0206069075445846,0.0111631587500088,0.011068669685025,0.0148849517272746,0.0145325773554966,0.0127681693181869,0.0120775489359048,0.011988413699097,0.00978992013599748,0.00517455642929499,0.0133177100184507,0.0143628301523038,0.00678804325662956,0.00663567853463451,0.013958131710787,0.0124188088921416,0.0207795663901048,0.00634650845826986,0.0153250040486801,0.00660201172962878,0.0111751379787444,0.00964791710721083,0.00465448798750776,0.0100756952739977,0.0123150202536284,0.00801386828861881,0.00905109736606708,0.0191296603928688,0.0123885653283745,0.0149643479912294,0.00987473138005137,0.0126927257973145,0.0131824815159854,0.0151683527226353,0.0104084194904446,0.00945215194361952,0.0105794369793883,0.00861349693251534,0.0157167893445496,0.00961233200465625,0.0174506322015568,0.015336320442886,0.00719016190632927,0.0142940540169297,0.0185912662159693,0.0128164707780067,0.0192574655296586,0.0195634802198966,0.0396468860975518,0.020603408219918,0.0150366661965872,0.0057034445959566,0.00910520110048474,0.0190588323844239,0.0168326026391379,0.0126789678085004,0.0206151698082214,0.0190869210652119,0.0263826979708093,0.00757846977296493,0.0294775390625,0.0167236145683555,0.0063649018596756,0.0164623819892407
TRBV25-1,0.00461936241480177,0.0102653232005392,0.00829025930327458,0.0084155275435868,0.0112555061110986,0.00716576158680062,0.00706549738723795,0.00631110328793446,0.00658072658433246,0.00567940100399898,0.00587450059644406,0.00504435061070649,0.00795544432485703,0.0102265687678356,0.00574981613960019,0.00596059325687678,0.00605223562172966,0.00617019293503588,0.00799471369951297,0.00779958885888186,0.00788097572570342,0.0096212927756654,0.00907326753188793,0.00522562816718998,0.00795890627814685,0.00597017034415029,0.00871744179897408,0.0060435660485277,0.00820481065077307,0.00603755814315099,0.00619861291416675,0.00867609473504856,0.00884069914440671,0.00703864991593304,0.007948652926311,0.00581983805668016,0.00198339876695621,0.00698855386013158,0.00525414362954166,0.0029350776080261,0.0102373183936309,0.00630481840776076,0.00583309840991837,0.00944267881131025,0.00633105776101929,0.00736413618101078,0.00880100840968525,0.00759954138628601,0.00640381053188674,0.00703128210684411,0.00503215577214127,0.00643078556626877,0.00989191213502589,0.0111488061324908,0.00969652497510352,0.00600697155747452,0.00701127080629614,0.00583524355888347,0.00557854182746935,0.045587518283764,0.00752656859513653,0.00833654688869413,0.00687463488725318,0.00781626629981069,0.00631979028977574,0.00789818569821431,0.00991981295364133,0.00657898502200626,0.00607527864059931,0.00722942802466511,0.00650787520744831,0.0165756849304078,0.00519506594220175,0.00568301410229425,0.00663252714708786,0.00945435860951365,0.00533398214519661,0.0125535609640705,0.0105176770403646,0.0152510907908552,0.0149172518582399,0.00922007255139057,0.0137304282059122,0.00718146855005937,0.0033251953125,0.00976102495915727,0.00415179272905126,0.00699433765824247
TRBV25-or09_02,0,0,0,0,0,0,0,0,0,0,0,0,6.48365470648495e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRBV26-1,0,0,0,0,0,0,5.66145623977399e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27423422971226e-06,3.97135856205049e-06,0,0,4.67893170631282e-06,0,0,0,0,0,0,0,0,0,0,0
TRBV26-or09_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67344315924758e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
