,vgene,Subject_100,Subject_101,Subject_102,Subject_103,Subject_104,Subject_105,Subject_106,Subject_12,Subject_13,Subject_14,Subject_15,Subject_151,Subject_152,Subject_153,Subject_154,Subject_155,Subject_156,Subject_157,Subject_158,Subject_16,Subject_17,Subject_18,Subject_19,Subject_22,Subject_24,Subject_26,Subject_27,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47,Subject_48,Subject_49,Subject_50,Subject_51,Subject_52,Subject_53,Subject_54,Subject_55,Subject_56,Subject_57,Subject_58,Subject_59,Subject_60,Subject_61,Subject_62,Subject_63,Subject_64,Subject_65,Subject_66,Subject_67,Subject_68,Subject_69,Subject_70,Subject_71,Subject_72,Subject_73,Subject_74,Subject_75,Subject_76,Subject_77,Subject_78,Subject_79,Subject_80,Subject_81,Subject_82,Subject_83,Subject_84,Subject_85,Subject_86,Subject_87,Subject_88,Subject_89,Subject_90,Subject_91,Subject_92,Subject_93,Subject_94,Subject_95,Subject_96,Subject_97,Subject_98,Subject_99
45,TRBV5-6,0.108394153205426,0.0157869957136271,0.0193364700205091,0.0225707650365184,0.0184366318366858,0.0342620566185521,0.0219122639046044,0.0169308285889984,0.0258223632676994,0.0156252320762844,0.0185618185455637,0.0173378916522654,0.0178045123149313,0.0189043053813897,0.0197733562141521,0.0158301959505528,0.0160022796124659,0.0343902196600736,0.0198385654044384,0.0132521023718399,0.0208053658749352,0.0146227661993816,0.0194270441827445,0.0178133419116169,0.0169571569828362,0.0205558172397551,0.017039268161143,0.0174061984360428,0.0250944913178882,0.0202389675825274,0.109874321395192,0.0167256235827664,0.0193342432685475,0.0185335088373796,0.0199189872834235,0.0174643687850263,0.0160429711541885,0.0429584325329638,0.0284065003582362,0.0178615296429742,0.0193057432828358,0.0220020081197887,0.0196761647749822,0.0213535418815374,0.0174479412331683,0.0155736274475585,0.017293187826707,0.0154055477528089,0.110413507176464,0.0191841841841842,0.0215129366802941,0.0198518762731223,0.0151165112232965,0.0163083938209567,0.0206751408874159,0.0149409192183264,0.0135458813298253,0.0174086576226567,0.0207631395948764,0.0227353122504877,0.0330153321976149,0.0235128714791293,0.0174627601380189,0.0145152948407552,0.016353595110007,0.0165212463432192,0.0161049577323326,0.0195313400936398,0.0154639175257732,0.0191317768178952,0.0217111303394386,0.0264603349269024,0.0228385533369848,0.0189455450903974,0.0157669146921377,0.0214957746759919,0.0116994661585941,0.0191969319381504,0.0166861377609422,0.0191369535326138,0.0232951343227503,0.0151041713298296,0.0186642827551621,0.0160676494772172,0.135161980011336,0.0211245313280387,0.0243886180894054,0.029781986888115
46,TRBV5-7,0.000131411357984756,4.41388510166648e-05,0.000110990469296658,0.00014809329877823,0.00011557674938252,8.95154973704822e-05,9.42930919430179e-05,7.93477614012814e-05,0.00010294927286481,0.000103970175412539,0.000137541262378714,0.000112705687880382,0.000163739464658129,0.000134838126828743,0.000123680101417683,0.000163045089378353,0.000209964306067968,0.000223635821488917,0.000159730800357797,6.07496506895085e-05,0.000126005011122365,0.000167836627826473,0.000183746763551324,0.000180948168402428,8.85491226257766e-05,7.53650494583137e-05,9.66694819533341e-05,0.000116579381591219,8.31708421509828e-05,7.26713378187698e-05,0.000203830015709826,9.07029478458049e-05,0.000141002357559419,0.0001618954436991,6.33812149602715e-05,8.97610015766714e-05,0.000101730952150847,0.000182336301073701,3.25669250309386e-05,8.18866688503112e-05,0.000148445618119741,0.000209542934474178,0.000107151361219144,0.000101810004824909,0.000102538441661779,0.000111688946284597,4.6300369013941e-05,0.000131671348314607,0.000212214222493672,0.00016016016016016,0.000119075295278381,2.94363527181528e-05,0.000171130315735432,0.000133770705378746,0.000132846694914069,0.0002000400080016,0.000103178639073751,5.83826932467147e-05,0.000157024607999283,7.07478042913596e-05,0.00012350936967632,7.49238641321833e-05,0.000114214265962946,0.000146164858969651,0.000160855033868921,0.000117425422093338,0.000390592305331585,0.000142227825913141,0.000108391945274111,4.70530664483404e-05,5.94463562686183e-05,0.000110964186308869,0.000107885608059885,7.73287554710095e-05,9.96792672987505e-05,0.000104760099372437,5.4784180763448e-05,0.000136454061662873,8.85049739795377e-05,0.000136557985345916,5.63591959421379e-05,3.13364550411402e-05,8.72162745568323e-05,7.63842396847578e-05,1.68349223629497e-05,0.000161792947234396,2.49968753905762e-05,0.000206116227856066
47,TRBV5-8,0.0109475769767301,0.00473266569234241,0.00615755820967547,0.00608528827706909,0.00727277397040379,0.00723583603744731,0.0109742652392143,0.00595108210509611,0.00510717914516295,0.00444101177833559,0.0076960588176453,0.00824629949658126,0.00623933539013081,0.00551487938729555,0.0064004452483651,0.00477277443452998,0.00505414079606467,0.0055163502633933,0.00650636793457426,0.00576253829397624,0.0051371273765272,0.00500153150922891,0,0.00658450279464394,0.00457503800233179,0.00574658502119642,0.00574929024248777,0.0065015424348949,0.00676456182827993,0.00690983303760136,0.00530952333605106,0.00537868480725623,0.00668915184261881,0.00879162648609458,0.00609035856481882,0.00633400458951903,0.00679562760367656,0.0134824670622496,0.00609815671204325,0.00624385849983622,0.00599642167931058,0.00535207578469463,0.00569886498928486,0.00571463983604163,0.00621793110237027,0.00535408886251789,0.00500043985350563,0.00681897982635342,0.00504655773003245,0.00296796796796797,0.00696873989986335,0.00771821168269966,0.00167707709420724,0.00618253303554811,0.0090545510480905,0.00622883197329121,0.00632337659466272,0.00512706197057512,0.0070167567688822,0.00943472504371203,0.00368398637137989,0.00611731314208649,0.00364884523365835,0.00565545569705646,0.00593376347160909,0.00468680597746453,0.0057821610914265,0.00762264266988536,0.00694912804701801,0.00482764461759973,0.00749684604054241,0.0101162349851585,0.0130956530398845,0.00481500384066152,0.00498982685124922,0.00312284867653074,0.00546015668275699,0.00633434117824492,0.00562301601349997,0.00653123881637189,0.00647191433402217,0.014898246053845,0.00689008568998975,0.00468190457361869,0.00464643857217412,0.00759723404404989,0.00374119901678957,0.00267589488795595
48,TRBV6-1,0.0299011382245314,0.0440162430971742,0.0396187718663289,0.0474773652855845,0.0438035880159753,0.0637947111260304,0.0478283575594046,0.0406954831286823,0.0428895622865481,0.0240616691669018,0.0405184055216564,0.0433353369900068,0.0450714421137903,0.0405727923627685,0.051806502481332,0.0547683277502742,0.0422778127718287,0.0422671702614054,0.0392405332878988,0.0368056097963151,0.0412569484494114,0.0424878423342718,0.0433865085330883,0.0757469138284611,0.0437137502029251,0.0393876589731513,0.0468083807352987,0.0509272544658871,0.0631081867832291,0.0415740611771546,0.0290383200429535,0.0384943310657597,0.0555210883125966,0.0681087092709778,0.0509008775417308,0.0400607252688928,0.0440444157337091,0.032815324584664,0.031296814954732,0.035712823452342,0.0448227637448923,0.0461431003623347,0.0358480831812049,0.0465537313366768,0.0422704471906518,0.0470838714181007,0.0375727494548131,0.0401318309499489,0.0284367058141521,0.0424774774774775,0.0426006044488799,0.0277702551543054,0.0273066940475172,0.0398345896147404,0.0502580022653857,0.0582806216415697,0.0441899371347292,0.0350136933953251,0.0415442248592387,0.0387344228495194,0.0449488926746167,0.032552215322371,0.0348714187816344,0.0365074843903427,0.0385337170023771,0.0379182004298792,0.0433836453421868,0.0470697223866597,0.0519799595336737,0.0372095649473477,0.0338712127717194,0.0388652062546813,0.0387143355076433,0.0405821308711858,0.0409154074829813,0.0482195771682846,0.0342948971579184,0.0543015347491041,0.0449369254552106,0.0376805861633799,0.0284285177531468,0.0289906975494892,0.0367071495541068,0.0579576651584524,0.0380132546955404,0.0446970602924935,0.0416031329417156,0.0438448993465754
49,TRBV6-2,0.00292137557366112,0.00309462388794617,0.00132223428640367,0.00187809228905119,0.00173793186108531,0.00132035358621461,0.00153770273014768,0.00370950784550991,0.00730939837340149,0.00141102380917016,0.00662073622086625,0.00539108873694493,0.00209414157431186,0.00351927511023017,0.0051945642595427,0.00398719354934337,0.00196466600677885,0.00449756485438824,0.00121395408271926,0.00282051949629861,0.00555875952912897,0.00324344283274661,0.00204905481778446,0.00362901604407093,0.0037780958986998,0.00135657089024965,0.00217760727768563,0.00184733481598393,0.00518431582741126,0.00469941317894711,0.0186976753435282,0.00402721088435374,0.00162998725338688,0.00514545953669748,0.00170553087529457,0.00369581167361339,0.00357584296810225,0.0031882804644887,0.00560965283657918,0.00135113003603014,0.00643394560640035,0.00172872920941197,0.00450432574013811,0.00592711288958926,0.00390876539614701,0.0028690098076856,0.00655150221547266,0.00332769407558734,0.0193218461602165,0.00301301301301301,0.00172375665545846,0.00462150737674999,0.00394740594963064,0.00392006327935976,0.00285969990630812,0.0038076580833408,0.00257209607405278,0.00140649215548903,0.00476457524843536,0.00392144972357823,0.030736797274276,0.00269725910875861,0.002711085997331,0.00248105478558739,0.00266304444960769,0.00162353409676875,0.00308288926708144,0.00195274960983448,0.0038659793814433,0.00603220311867724,0.00283360964880414,0.00394385212172771,0.00333615495692875,0.00338699948963021,0.00343600297865104,0.00201538476887927,0.00381663125985354,0.00371298683577394,0.00240143496064479,0.00331977171271967,0.00316081157242157,0.00107439274426767,0.00380480997754181,0.00101096787818062,0.00261502460704485,0.00611295961507347,0.00181366218111624,0.0015079029301049
51,TRBV6-4,0.00736914461314518,0.0244921579974694,0.0077741585233442,0.0217360573524957,0.00630535377186861,0.00672858155234792,0.0166245974410306,0.0144958441609966,0.0246854452108445,0.0247746075125878,0.0139854456336901,0.00867833796678939,0.00978989641324393,0.0143063252565295,0.0218295379002211,0.0268876174665758,0.00745373286541289,0.00564059238644269,0.00757123993695957,0.00524182700235188,0.00668795828264862,0.0269042114405837,0.0134747626604304,0.0207487233101452,0.0187945512773212,0.00835609985869053,0.0152076358715008,0.0124201879618337,0.0188104721331473,0.00936854663380307,0.00945572414341678,0.0146938775510204,0.0107612999289348,0.0103753862614119,0.023600859679752,0.0070755085155872,0.00511706689318758,0.00469385735049726,0.00552416465837296,0.00457541762201114,0.0278296469338167,0.015929628497839,0.0108103817763315,0.00725949599621089,0.0134038250940278,0.0144776796621409,0.00489394900477357,0.0119461823289071,0.00944094492264533,0.00712712712712713,0.00742803032450853,0.00609921228320126,0.0107070534211802,0.0147613065326633,0.0136202821943477,0.00819474239675521,0.007450971721683,0.00619387300171964,0.0104219475537809,0.00978846406516883,0.00830494037478705,0.00736457511558107,0.00851797972997343,0.00543433450015367,0.00574907806235217,0.0109869351454288,0.0145914125491728,0.0102788434186956,0.00470902784468639,0.0149064114508343,0.004775523953579,0.0126545407469739,0.00991717704858171,0.00493872984941513,0.0169630658997227,0.0177792854363507,0.00443143151064335,0.0137244058861973,0.0144499120850592,0.00719519315891582,0.00447116287807628,0.0083802634052878,0.0130170289776072,0.0263885082157989,0.00359706174488359,0.0114521268738085,0.00407726811926287,0.019212202080689
52,TRBV6-5,0.100923922932293,0.0492246275171406,0.0482905054892025,0.0565447140789607,0.0553227373710999,0.0518369326022901,0.0676154002379088,0.0436115133601793,0.0443039957746038,0.0270025398428565,0.0447884365309593,0.04230220151777,0.0586962891466589,0.0449550314847027,0.0557642657266979,0.0450152669492781,0.0467920453522902,0.053101083391313,0.0528495974783832,0.0439393544915689,0.0535763614599135,0.0519873954692503,0.0590662323561347,0.0567473561462061,0.0523915642202511,0.0480169571361281,0.0566381406897113,0.0493668842815123,0.0494312038517342,0.0513180763896879,0.0476266231829299,0.0335419501133787,0.053445533609322,0.0406146395714697,0.053637793642288,0.0538761142072152,0.0470607384649816,0.0780816137283606,0.0287769491304631,0.0421204552898788,0.0445180595813834,0.0593923254900249,0.0388761012778791,0.0485323866478392,0.041671622691347,0.0342117203588007,0.0479810724091471,0.0571174348825333,0.0469045191277478,0.0450850850850851,0.0508961833532737,0.0330864604552037,0.0372607740794615,0.0430916154848316,0.0656332592188615,0.0571148712501121,0.0476685312520729,0.0422372248052141,0.044141860517284,0.0575078580596909,0.0430025553662691,0.0526758837710503,0.0283311492359666,0.0476347527565194,0.0625785657688573,0.0476287722916847,0.0457481237619618,0.0546693010847754,0.0474034107332114,0.0368049085758919,0.0559588367008593,0.0388883237934956,0.0551046490398181,0.0663016749408435,0.0398541164605652,0.0539464626006446,0.0409176958990997,0.0543015347491041,0.0548317815461229,0.0509596730142585,0.0286680443359008,0.0925007386450117,0.0558947299566099,0.0838609087927246,0.0276317192383881,0.0446829913405601,0.0250913080309406,0.0471933840306932
53,TRBV6-6,0.0101237288478257,0.0157379525458308,0.0137000844492701,0.0174278886607654,0.0121055943427321,0.0194547014285182,0.0149998549337047,0.013062625220686,0.0124971465147195,0.0109317213005184,0.0145293588076423,0.0216770606356601,0.0157362243403023,0.0144007119453097,0.0157846729434318,0.0131621853970889,0.0121629323015087,0.0191332869496075,0.0130127358691485,0.0128789259461758,0.0169670593822847,0.0158899327394714,0.0174169659511679,0.0137118500944951,0.0135480157617439,0.0152143193593971,0.0153551840281664,0.0144558433173111,0.0150261988152775,0.0217408418974487,0.0116083679678645,0.013904761904762,0.0190973593078476,0.0179351995889263,0.014704441870783,0.0189668898983749,0.0148425459188085,0.0151651706407298,0.0133646518595714,0.0167867671143138,0.0176142445289977,0.0168376478805605,0.0147075164695611,0.0168827547131392,0.0146876063836332,0.0132560818121531,0.0318037234756761,0.0154374680796731,0.0108281013038235,0.0150600600600601,0.0165231147829144,0.0151243980265869,0.0109637488947834,0.0126093430113531,0.0179482876760219,0.0125266432596864,0.0125730541614156,0.0173661974821137,0.0145988021265618,0.0183944291157535,0.0116056218057922,0.0166859852708498,0.0105437801315268,0.0135108799124511,0.0158114540699302,0.0136979307598446,0.0164118516865218,0.0155066770198274,0.0139464302919356,0.0177107742111554,0.0164402200836213,0.0157985260257252,0.0164318079968132,0.0158369291204627,0.0136267421883703,0.0158636721906834,0.018157912357485,0.0162380333378818,0.0174944831899552,0.0210628920155959,0.0083505541987601,0.0120421520086668,0.0140036630835314,0.016202445194308,0.0219190689165605,0.0156095021701358,0.00937938313266397,0.0144389841724433
54,TRBV6-7,0.000338636960960719,0.000205981304744436,0.000492218602967789,0.000477937464238834,0.00044946513648758,0.000231248368207079,0.000174079554356341,0.000362024161393347,0.000420749202143135,0.000222793233026869,0.000368860658197459,0.000300548501014352,0.000637722125510608,0.000377546755120478,0.000386500316930259,0.000548424391545371,0.000584900566903626,0.000422423218367955,0.000319461600715593,0.000225641559703889,0.000242317329081471,0.000482530305001112,0.000668170049277541,0.000251316900558929,0.000420608332472439,0.000310880829015544,0.000284920578388774,0.000690508644809528,0.0002171683100609,0.000381524523548541,3.97717103824049e-05,0.000444444444444444,0.000394806601166371,0.000112622917355895,0.000242001002575582,0.000370751963034078,0.000427269999033556,0.000270899647309498,0.000268677131505244,0.000409433344251556,0.000316423554413132,0.000550050202994718,0.000587348202238273,0.00038510740955509,0.000352732239316521,0.000362989075424942,0.000134271070140429,0.000371073799795709,0.000119047002862304,0.00107107107107107,0.000442279668176843,0.000164843575221656,0.000136904252588345,0.000407128233761399,0.000489435191788675,0.0001103669009664,0.000420084459085985,0.000339681124344522,0.000515937997711927,0.000298151460942159,0.000310902896081772,0.000202735161769437,0.000324608966421006,0.000273590633456011,0.000393201193901807,0.000301221734935084,0.000216220740451413,0.000345959576545478,0.000337219385297235,0.000197622879083029,0.000171733918109342,0.000337516066689476,0.000356852395890388,0.0002732282693309,0.000252129911402722,0.000448971854453301,0.000328705084580688,0.000366271428674026,0.000318617906326336,0.000263698178599009,0.000305278978019914,0.000138775729467906,0.000397924252665547,0.000143782098230132,0.000218853990718346,0.000330620370435505,0.000111097223958116,0.000499018235862054
55,TRBV6-8,2.52714149970685e-05,6.8660434914812e-05,9.65134515623116e-06,8.75096765507724e-05,8.98930272975159e-05,1.4919249561747e-05,0.000101546406707865,0.000233084049116264,0.000201422490387672,4.45586466053737e-05,0.000131289386816045,0.000150274250507175,0.000241300263706717,0.000188773377560239,0.000216440177480945,0.000251978774493819,0.000224961756501395,0.000198787396879038,0.000212974400477062,8.67852152707265e-05,0.000135697704285624,0.000184620290609122,0.000272836103454996,0.000180948168402428,0.000236130993668737,0.000169571361281205,0.000142460289194386,0.000215223473706865,0.000157100479618523,0.000199846179001617,6.46290293714081e-05,0.000263038548752835,0.000248164149304576,0.0001618954436991,0.000172857858982559,0.000187327307638271,0.000127163690188558,0.000104192172042115,0.000134338565752621,0.000112594169669178,0.000218761963544882,0.000100405989435544,0.000238114136042543,0.000154928268211818,0.000200975345657086,0.000251300129140344,0.0001574212546474,0.000259352655771195,8.79912629851812e-05,0.000255255255255255,0.000204129077620082,5.88727054363056e-05,0.000193947691166824,0.000226828587381351,0.000286669183761939,0.0001103669009664,0.000110548541864733,0.000249453325690509,0.000403777563426725,0.000389112923602478,0.000200170357751277,0.000132218583762676,0.000138259374586724,0.000217373380006147,0.000148939846174927,0.000188901765976239,0.000160421839689758,0.000123007849438392,9.634839579921e-05,0.000141159199345021,4.6236054875592e-05,2.31175388143476e-05,9.12878222045179e-05,0.00017012326203622,0.00014658715779228,8.48057947300682e-05,0.000133916886310651,0.000186726610696562,5.31029843877226e-05,0.000113013505113861,0.000108021792222431,8.95327286889723e-06,8.17652573970302e-05,3.59455245575331e-05,1.68349223629497e-05,7.03447596671287e-06,4.72163201821995e-05,0.000191651931164412
56,TRBV6-9,0.000485211167943715,2.94259006777766e-05,0.000139944504765351,0.000114435730874087,0.000179786054595032,4.47577486852411e-05,7.97864624133228e-05,0.000123980877189502,0.000161137992310137,8.91172932107475e-05,0.000187556266880064,0.00018784281313397,0.00010341439873145,0.000229224815608861,0.000123680101417683,0.000222334212788664,0.000224961756501395,0.000124242123049399,0.000212974400477062,7.81066937436538e-05,0.000193853863265177,0.000205599869087431,5.56808374397951e-06,9.04740842012143e-05,0.000184477338803702,0.000150730098916628,0.000111933084367018,0.000161417605280149,0.000138618070251638,0.000102951061909924,9.94292759560124e-05,0.00036281179138322,0.00025944433790933,0.000119661849690639,0.000115238572655039,0.00020684056885059,0.000142423333011186,0.000119820997848432,0.000109913371979418,6.14150016377334e-05,0.000144539154485011,0.000327410835115904,0.000206365584570204,0.000181487399905273,0.000143553818326491,0.000160552860284109,8.79707011264879e-05,0.000191521961184883,0.000113871046216117,7.5075075075075e-05,0.000243820842712876,7.06472465235667e-05,5.13390947206298e-05,0.000168667411129723,0.000104878969669002,4.13875878624e-05,0.000154767958610627,0.000206993185147443,0.000188429529599139,0.00018697633991288,0.000132027257240204,0.000123404011511831,6.01127715594456e-06,0.000112434506899731,0.000137024658480933,0.00017358540657276,0.000181346427475378,0.000119163854143443,0.000204740341073321,6.58742930276766e-05,3.96309041790789e-05,0.000120211201834608,7.46900363491511e-05,0.000190744263495156,0.000398717069195002,7.48286424088836e-05,7.3045574351264e-05,0.000201090196134759,0.000159308953163167,0.00010830460906745,8.92353935750516e-05,8.95327286889723e-05,0.000354316115387132,5.39182868362996e-05,3.92814855135493e-05,0.000112551615467406,4.16614589842936e-05,0.000148259041089451
57,TRBV7-1,0.00225421021773851,0.00315347568930172,0.00340209916757149,0.00349365554845006,0.00244423421842293,0.00299876916191115,0.00354687092001044,0.00288627482097161,0.00247525860409737,0.00300028220476183,0.00357607282184655,0.00388834623187317,0.003197228494114,0.00289901972681795,0.00358672294111281,0.00332019091097738,0.00388433966225741,0.00365271841765232,0.0032265621672275,0.00226509411856596,0.00350875492509971,0.0042882258409664,0.00371391185723433,0.00430254533756886,0.00351982762437462,0.00289213377296278,0.00366835244675546,0.00273513164502476,0.00230105996617719,0.00309458780211595,0.00332590928072861,0.00327437641723356,0.00263956413351231,0.00332941499433366,0.0120712404856153,0.00423047503083095,0.00401837260995845,0.00287570394836236,0.00319970038428972,0.00310145758270554,0.00431664231637667,0.00467106124765356,0.0040161917612509,0.00389091279309108,0.00314998092784985,0.00443265505566996,0.00340770715942607,0.00367083758937692,0.00315215759752796,0.00421421421421421,0.00319802221604795,0.00369131863085636,0.00330281509369384,0.00376884422110552,0.00339807861727566,0.002862641493816,0.00283741257452814,0.00395940810564083,0.00463446914466453,0.00508878849438566,0.00304088586030665,0.00493175317434783,0.0029815934693485,0.00377779943183095,0.00281198429578262,0.00309390459950273,0.00385012415255419,0.0032289560477578,0.00310723576452451,0.00376424531586723,0.00369227923935085,0.00359246553174963,0.00367640956696376,0.00311377122029932,0.00274997508018318,0.00327250596134851,0.0031470468283003,0.00354062381051558,0.00319797972646063,0.00360230547550432,0.00410013150479053,0.00247110331181564,0.00333602250179884,0.00167146689192529,0.00131873558509773,0.00292634200215254,0.00243858406588065,0.00315321667878052
58,TRBV7-2,0.0214301599175141,0.0327216015536876,0.0232549161539389,0.0320285416175827,0.0206753962784286,0.0236097124314647,0.0146952157135811,0.0310696078236893,0.0266862419486954,0.015580673429679,0.0446446433930179,0.0531407318356,0.0228890535858942,0.0334128878281623,0.0363310297914444,0.0298224290753862,0.021671315876301,0.0666683232283072,0.0214039272479447,0.0283440513074193,0.0532855806650156,0.0352456918435595,0.0255909128873298,0.03219872129961,0.0259744093035611,0.0210927932171455,0.0167339961128693,0.0177021307123897,0.0225439188252581,0.0421433199900682,0.0292670073776523,0.0305306122448979,0.0172192079051562,0.0584935277017182,0.0161852575294002,0.0418871665183659,0.0464300065616465,0.0281579344943814,0.0462735296033348,0.0309838683262365,0.0412561624463837,0.0215349019950234,0.048404635288515,0.0553757895808526,0.0358146269036261,0.0353914348539318,0.053125043406596,0.039497414453524,0.0285195211204911,0.0388938938938939,0.019499997164874,0.037719742373041,0.0317047431619178,0.029534245300577,0.022695809036372,0.0471404625752736,0.0284551946759822,0.020030571301191,0.0494717243545167,0.0424840564769615,0.026690800681431,0.031353433496256,0.0321182538442118,0.0290193462308206,0.0520932005981424,0.0201461180687092,0.0335002650447786,0.021730105402351,0.0308314866557472,0.0482388037228386,0.0461435827658407,0.0682106100256143,0.0465318926455211,0.0373188573903091,0.0363829325640439,0.0172854163964521,0.0376610807092725,0.0278222649937878,0.0211349877863136,0.0582160818217777,0.0599051286868308,0.0268284821516505,0.0330822231428384,0.014890433547958,0.0236250077160061,0.0626209050556779,0.126342540515769,0.026444350426516
59,TRBV7-3,0.00846086974101853,0.0216035154142676,0.0258752563638557,0.0109050520009424,0.0179058349135957,0.00157398082876432,0.00840659181245829,0.0152050147785205,0.00741682370160824,0.0102336358370342,0.0165362108632589,0.0169622060259974,0.0122546062496768,0.0192009492604129,0.00941514772042112,0.0186019624699848,0.0138426467500526,0.00842361594274923,0.016239298036376,0.0134343513239085,0.0090384363747389,0.0205264195831777,0.0113811631726941,0.0116108408058225,0.00948213521451025,0.0156476683937824,0.00865955043603024,0.0126085085013272,0.0132934729371321,0.019282128301247,0.0213822657943405,0.018077097505669,0.0021093952690889,0.0189488058451294,0.00962818274532851,0.0111225588910223,0.00184133023393032,0.00787171859778175,0.0447754510519117,0.00887446773665248,0.0176611220926145,0.00945999039594884,0.0212477180728629,0.0149040994019769,0.00890853981157536,0.0105825276604656,0.0104962936554604,0.0105696182328907,0.0213249413822909,0.0168618618618618,0.0176685057184493,0.0136054822263302,0.0151906676934486,0.0164945095849618,0.0181370698214261,0.00716005270019522,0.0134795522047064,0.0191282933146509,0.0171560600282644,0.00865649919650708,0.0119463373083475,0.00888508882885186,0.0172824218233406,0.0143054170945424,0.0150250516821267,0.0124113565699524,0.00929749183941076,0.0122700329814796,0.0162347046921668,0.0208162765967458,0.00106342926213862,0.011660486577957,0.0116350478846122,0.00715548750625074,0.00912358470099152,0.016686787257181,0.0115716364034794,0.00884078683721031,0.00787104235258022,0.00212842101297771,0.0228724403531843,0.0190525646650133,0.0163421494450864,0.0130661981766633,0.00384397393954018,0.0143432964961275,0.00083045174908692,0.0165760840086352
60,TRBV7-4,0.000227442734973616,0.000112799285931477,0.000193026903124623,0.00134630271616573,0.000205469776680036,0.00012681362127485,0.00144340963820467,0.000168613992977723,0.000201422490387672,0.000267351879632242,0.000131289386816045,0.000112705687880382,0.000336096795877213,0.000579803945363591,0.000200980164803736,0.000266801055346397,0.000194966855634542,0.000124242123049399,0.00030881288069174,0.000173570430541454,0.000150236744030513,0.000239167194652725,0.00033408502463877,8.04214081788572e-05,0.000420608332472439,0.000113047574187471,0.000178075361492984,0.000286964631609154,0.000180203491327129,0.000230125903092771,0.000223715870901029,0.000190476190476191,0.000208683489187939,0.00014077864669487,0.00070871722182849,0.000238061786790303,0.000345885237312878,0.000140659432256855,0.00010584250635055,0.000194480838519489,0.000148445618119741,0.000414720391146811,0.000154774188427653,0.000261164794985636,0.000254295335321212,0.000244319569997558,0.000143531143943217,0.000295263023493361,0.000144926786093239,0.00021021021021021,0.000226810086244536,0.000129519951959872,0.000142608596446194,0.000261725293132328,0.000272685321139405,0.0001103669009664,0.000147398055819643,0.000212300702715325,0.000183943112227731,0.000222350242058559,0.000217206132879046,0.000224771592396549,8.41578801832238e-05,0.000217373380006147,0.000315752473890845,0.000209323578514212,0.000299919091593896,0.000203731750632337,0.00028904518739763,0.000141159199345021,8.58669590546708e-05,0.000143328740648956,0.000165977858553669,0.000237141516777763,0.000222812479844266,0.000194554470263097,0.000170439673486283,0.000208271988853858,0.000177009947959075,0.00016010246557797,0.000192560586135638,0.000147729002336805,0.000174432549113664,8.98638113938327e-05,6.73396894517988e-05,0.000415034082036059,0.000136094099348693,0.000148259041089451
61,TRBV7-5,0.000146574206982998,0.000127512236270365,0.000270237664374472,0.000296186597556461,0.000273959702240048,0.000261086867330574,0.000290132590593902,0.000297554105254806,0.000219326711755464,4.45586466053737e-05,0.000331349404821446,0.000375685626267939,0.000405039728364846,8.09028760972453e-05,0.000494720405670732,0.000874514570302078,0.0002849515582351,0.000273332670708676,0.000383353920858713,0.00016489190901438,0.000145390397448883,0.000537077209044715,0.000434310532030402,0.000291527604648358,0.000250889180773034,0.000169571361281205,0.000178075361492984,0.000197288184231294,0.000129376865568195,0.000260405627183925,0.000228687334698829,0.000272108843537415,0.000180483017676056,0.000246362631716021,0.000115238572655039,0.000308309527154654,0.000213634999516777,0.000197965126880017,0.000162834625154693,0.000245660006550934,0.000199229645371232,0.000458375169162265,0.000269862687514883,0.00023903218524109,0.000217381496322971,0.000251300129140344,0.000125010996337641,0.000191521961184883,0.000150102742739427,0.000585585585585585,0.000204129077620082,0.000111858140328981,0.000268104161318844,0.000273357528382653,0.000384556222119674,8.27751757248001e-05,0.000206357278147501,0.00037152622975182,0.00211310258193319,0.000212243412874079,0.000221465076660988,0.000202735161769437,0.00019837214614617,0.000213625563109488,0.000196600596950903,0.000296116281800592,0.000265044778617861,0.000280611656531333,0.000252914538972926,0.000141159199345021,5.28412055721052e-05,0.00010171717078313,0.000190874537336719,0.000237141516777763,0.000257993397714413,0.000264394536511389,0.000109568361526896,0.000258544537887547,0.000206511605952254,0.000131849089299505,0.000248919782077776,9.84860015578695e-05,0.000267099840830298,0.000188714003927048,4.48931263011992e-05,0.000161792947234396,6.94357649738227e-05,0.000640045128605679
